0,101800000076,002652.SZ,73800,1,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,300211.SZ,57800,1,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600716.SH,102100,1,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,000691.SZ,76401,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600505.SH,61916,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,300283.SZ,71700,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600370.SH,41500,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,000333.SZ,200,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,000420.SZ,5800,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,000517.SZ,2400,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,000622.SZ,400,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,000651.SZ,400,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,000698.SZ,1500,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,000761.SZ,6700,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,000798.SZ,300,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,000968.SZ,200,1,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,002181.SZ,1800,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,002228.SZ,900,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,002397.SZ,500,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,002487.SZ,1600,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,002495.SZ,1700,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,002549.SZ,200,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,002578.SZ,3800,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,002593.SZ,900,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,002607.SZ,600,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,002613.SZ,900,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,002641.SZ,1800,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,300126.SZ,100,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,300154.SZ,500,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,300155.SZ,800,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,300169.SZ,600,1,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,300179.SZ,1100,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,300189.SZ,5300,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,300217.SZ,300,1,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,300239.SZ,1300,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,300263.SZ,1800,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,300277.SZ,1300,1,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,300305.SZ,100,1,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,300370.SZ,1000,1,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,300390.SZ,200,1,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,300464.SZ,300,1,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600036.SH,300,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600052.SH,900,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600117.SH,3400,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600159.SH,3500,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600163.SH,1300,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600190.SH,1900,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600223.SH,2600,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600231.SH,3400,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600248.SH,1200,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600313.SH,3100,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600448.SH,1000,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600467.SH,3800,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600475.SH,300,1,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600569.SH,6400,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600665.SH,600,1,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600695.SH,2900,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600792.SH,1400,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600828.SH,1200,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600982.SH,2700,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,601003.SH,5100,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,601188.SH,2200,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,601318.SH,200,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,601518.SH,1900,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,601996.SH,1700,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,603002.SH,1000,2,VWAP,beginTime=091500;endTime=145000;limitPrice=0;participateRate=0.0;tradingStyle=0
