0,101800000076,002487.SZ,55800,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,300189.SZ,107600,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600121.SH,73500,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600401.SH,244000,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600423.SH,70100,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600425.SH,113200,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600540.SH,69100,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600747.SH,141400,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600815.SH,79400,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600860.SH,51400,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,601005.SH,193500,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,601558.SH,237300,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,603333.SH,52000,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,002330.SZ,30000,2,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600190.SH,67700,2,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,300301.SZ,4700,2,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,000428.SZ,56700,2,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,000333.SZ,1500,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,000420.SZ,19200,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,000651.SZ,1200,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,000698.SZ,8800,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,000761.SZ,12300,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,000798.SZ,6900,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,000809.SZ,15000,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,000968.SZ,4400,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,000972.SZ,12800,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,002306.SZ,41700,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,002397.SZ,9000,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,002490.SZ,13900,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,002528.SZ,10300,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,002578.SZ,12500,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,002593.SZ,11600,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,002607.SZ,12100,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,002613.SZ,10800,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,002641.SZ,11800,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,300169.SZ,7800,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,300277.SZ,7700,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,300283.SZ,8800,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600036.SH,2800,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600117.SH,12200,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600163.SH,13400,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600223.SH,12900,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600231.SH,20100,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600370.SH,12100,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600396.SH,15200,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
0,101800000076,600397.SH,14500,1,VWAP,beginTime=093000;endTime=143000;limitPrice=0;participateRate=0.0;tradingStyle=0
