账户,代码,名称,昨日余额,当前余额,可用数,冻结数,今日买入,今日卖出,成本价,最新价,涨跌,参考市值,盈亏比例,参考盈亏,盈亏占比,个股仓位
101800000076 (集中交易) ,000420,吉林化纤,0,11000,8800,0,2200,0,3.24,3.24,0.0062,35640,-0.000308546744831808,-11,-9.13586281361165E-07,0.00296001955161018
101800000076 (集中交易) ,000595,*ST宝实,0,7500,5800,0,1700,0,4.81,4.75,0.0042,35625,-0.011652101539742,-420,-3.48823852883354E-05,0.00295877375213559
101800000076 (集中交易) ,000622,恒立实业,0,5600,4500,0,1100,0,6.29,6.38,0.0079,35728,0.0147924288213774,520.8,4.32541577575359E-05,0.00296732824186107
101800000076 (集中交易) ,000698,沈阳化工,0,5200,0,0,5200,0,6.79,6.82,0.0119,35464,0.00486223662884932,171.6,1.42519459892342E-05,0.0029454021711084
101800000076 (集中交易) ,000761,本钢板材,0,7300,5800,0,1500,0,4.90,4.91,0.0061,35843,0.00265468654278127,94.9,7.88175800919769E-06,0.0029768793711662
101800000076 (集中交易) ,000780,*ST平能,0,8100,6400,0,1700,0,4.41,4.39,-0.0023,35559,-0.00408348457350288,-145.8,-1.21091708929507E-05,0.00295329223444743
101800000076 (集中交易) ,000809,*ST新城,0,8500,6700,0,1800,0,4.18,4.19,0,35615,0.00215259507294914,76.5,6.35357732037538E-06,0.00295794321915254
101800000076 (集中交易) ,000968,煤气化,0,2500,2000,0,500,0,13.97,14.90,0.0704,37250,0.066571224051539,2325,0.000193098918560428,0.00309373536188213
101800000076 (集中交易) ,000972,*ST中基,0,8300,6800,0,1500,0,4.18,4.18,-0.0188,34694,0.000957854406130163,33.2,2.75736950374461E-06,0.00288145113141312
101800000076 (集中交易) ,002248,*ST东数,0,4900,4000,0,900,0,7.07,7.20,0.0042,35280,0.0179556058249682,622.3,5.16840675355503E-05,0.00293012036422017
101800000076 (集中交易) ,002305,南国置业,0,8100,6400,0,1700,0,4.39,4.42,0.0091,35802,0.00798175598631702,283.5,2.35456100696264E-05,0.00297347418593568
101800000076 (集中交易) ,002306,*ST云网,0,9100,7300,0,1800,0,3.86,3.88,-0.0102,35308,0.00414078674948241,145.6,1.20925602332896E-05,0.00293244585657273
101800000076 (集中交易) ,002330,得利斯,0,4200,3300,0,900,0,8.53,8.49,0,35658,-0.00503925934606812,-180.6,-1.49994256739842E-05,0.00296151451097968
101800000076 (集中交易) ,002336,人人乐,0,3500,2800,0,700,0,9.92,9.97,-0.002,34895,0.00534435817283461,185.5,1.54063868356815E-05,0.00289814484437253
101800000076 (集中交易) ,002397,梦洁股份,0,5200,4100,0,1100,0,6.79,6.92,0.0087,35984,0.0197465369879164,696.8,5.78715382593145E-05,0.00298858988622729
101800000076 (集中交易) ,002487,大金重工,0,0,0,0,0,4300,6.42,6.77,0.0242,0,0.0553390491036632,0,0,0
101800000076 (集中交易) ,002490,*ST墨龙,0,7300,5900,0,1400,0,4.74,4.79,-0.0103,34967,0.0103353722843283,357.7,2.9708164803899E-05,0.00290412468185053
101800000076 (集中交易) ,002528,英飞拓,0,5522,4522,0,1000,0,6.21,6.31,-0.0016,34843.82,0.0157759175788796,541.156,4.49447906978439E-05,0.00289389417656525
101800000076 (集中交易) ,002593,日上集团,0,6600,5400,0,1200,0,5.25,5.36,0,35376,0.0215361158757386,745.8,6.1941149876287E-05,0.00293809348085751
101800000076 (集中交易) ,002613,北玻股份,0,7300,5900,0,1400,0,4.87,5.18,0.0658,37814,0.0647482014388488,2299.5,0.000190981059453636,0.00314057742212646
101800000076 (集中交易) ,002641,永高股份,0,5200,4100,0,1100,0,6.77,6.92,0.0087,35984,0.0220056121695466,774.8,6.43496955271483E-05,0.00298858988622729
101800000076 (集中交易) ,300179,四方达,0,0,0,0,0,4300,6.41,6.74,0.012,0,0.0508263174306206,0,0,0
101800000076 (集中交易) ,300217,东方电热,0,9800,8500,0,1300,0,3.38,3.53,-0.0222,34594,0.0453064850458987,1499.4,0.000124530115479357,0.00287314580158256
101800000076 (集中交易) ,300263,隆华节能,0,5800,4800,0,1000,0,5.96,6.17,0.0131,35786,0.0361041141897565,1247,0.000103567462987034,0.00297214533316279
101800000076 (集中交易) ,300277,海联讯,0,3900,3400,0,500,0,8.40,9.08,0.01,35412,0.0809523809523809,2652,0.000220257347106346,0.00294108339959651
101800000076 (集中交易) ,300283,温州宏丰,0,4600,3700,0,900,0,7.51,7.75,-0.0013,35650,0.0315453214428324,1090.2,9.0544705812722E-05,0.00296085008459323
101800000076 (集中交易) ,300301,长方集团,0,4700,4700,0,0,0,6.19,6.35,0,29845,0.0260138956212635,756.7,6.28464308278176E-05,0.00247872568792945
101800000076 (集中交易) ,300305,裕兴股份,0,3800,3100,0,700,0,8.99,9.23,-0.0011,35074,0.0271533496550189,927.2,7.70070181889157E-05,0.00291301138476923
101800000076 (集中交易) ,300370,安控科技,0,5200,5200,0,0,800,4.57,5.58,0.1006,29016,0.220472440944882,5241.6,0.000435332168398426,0.00240987450363414
101800000076 (集中交易) ,600117,西宁特钢,0,7100,5700,0,1400,0,4.95,4.95,-0.004,35145,0.000404203718674167,14.2,1.17935683593896E-06,0.00291890816894892
101800000076 (集中交易) ,600190,锦州港,0,8300,6600,0,1700,0,4.30,4.29,0.007,35607,-0.00139664804469279,-49.8,-4.13605425561691E-06,0.00295727879276609
101800000076 (集中交易) ,600223,鲁商置业,0,7600,6100,0,1500,0,4.60,4.63,-0.0043,35188,0.00630297761356225,220.4,1.83049469465455E-05,0.00292247946077606
101800000076 (集中交易) ,600231,凌钢股份,0,12100,9800,0,2300,0,2.91,3.00,0.0239,36300,0.0298661174047374,1052.7,8.74302071262635E-05,0.00301483472849185
101800000076 (集中交易) ,600248,延长化建,0,6000,4800,0,1200,0,5.90,6.04,0.0185,36240,0.0235553296051517,834,6.92664507868374E-05,0.00300985153059351
101800000076 (集中交易) ,600361,华联综超,0,6100,4900,0,1200,0,5.74,5.83,0,35563,0.0155025256923882,542.9,4.50896356500888E-05,0.00295362444764065
101800000076 (集中交易) ,600370,三房巷,0,7700,6100,0,1600,0,4.59,4.61,0.0022,35497,0.00545256270447118,192.5,1.59877599238204E-05,0.00294814292995248
101800000076 (集中交易) ,600396,金山股份,0,9000,7100,0,1900,0,3.93,3.93,-0.0025,35370,0.000254517688979469,9,7.47479684750044E-07,0.00293759516106767
101800000076 (集中交易) ,600397,安源煤业,0,8400,6800,0,1600,0,4.14,4.24,0,35616,0.0231660231660232,806.4,6.6974179753604E-05,0.00295802627245084
101800000076 (集中交易) ,600408,安泰集团,0,9400,7400,0,2000,0,3.82,3.81,0.0053,35814,-0.00209533787323206,-75.2,-6.24560803257815E-06,0.00297447082551534
101800000076 (集中交易) ,600467,好当家,0,10100,0,0,10100,0,3.53,3.52,0,35552,-0.00255029753471235,-90.9,-7.54954481597545E-06,0.00295271086135929
101800000076 (集中交易) ,600569,安阳钢铁,0,13300,10600,0,2700,0,2.69,2.70,0.0075,35910,0.0033444816053513,119.7,9.94147980717559E-06,0.00298244394215268
101800000076 (集中交易) ,600665,天地源,0,7600,6000,0,1600,0,4.62,4.68,0.0021,35568,0.0138648180242634,486.4,4.03971242958246E-05,0.00295403971413218
101800000076 (集中交易) ,600691,阳煤化工,0,12100,9700,0,2400,0,2.94,2.94,-0.0034,35574,-0.000340020401224036,-12.1,-1.00494490949728E-06,0.00295453803392201
101800000076 (集中交易) ,600724,宁波富达,0,7200,5800,0,1400,0,4.87,4.92,-0.004,35424,0.00964498255694638,338.4,2.81052361466017E-05,0.00294208003917617
101800000076 (集中交易) ,600744,华银电力,0,6900,5600,0,1300,0,5.04,5.14,-0.0019,35466,0.020246129416435,703.8,5.84529113474535E-05,0.00294556827770501
101800000076 (集中交易) ,600792,云煤能源,0,7900,6300,0,1600,0,4.51,4.53,0.0044,35787,0.00354452813469207,126.4,1.04979369058228E-05,0.00297222838646109
101800000076 (集中交易) ,600828,茂业商业,0,4700,3700,0,1000,0,7.44,7.49,-0.004,35203,0.00712652951458921,249.1,2.06885766079151E-05,0.00292372526025065
101800000076 (集中交易) ,601003,柳钢股份,0,8400,6800,0,1600,0,4.28,4.65,0.0993,39060,0.0872106616787468,3133.2,0.000260222594250982,0.00324406183181519
