账户,代码,名称,昨日余额,当前余额,可用数,冻结数,今日买入,今日卖出,成本价,最新价,涨跌,参考市值,盈亏比例,参考盈亏,盈亏占比,个股仓位
101800000076 (集中交易) ,600190,锦州港,0,67700,67700,0,0,0,4.17,4.61,0.1002,312097,0.105250539438983,29720.3,0.000678880871310334,0.00712902236159599
101800000076 (集中交易) ,600828,茂业商业,0,49000,40200,0,8800,0,7.05,7.20,0.0198,352800,0.0212765957446809,7350,0.000167891118330937,0.00805877367988499
101800000076 (集中交易) ,002487,大金重工,0,55728,0,0,55728,0,6.26,6.32,0.0177,352200.96,0.00893997445721584,3120.768,7.12856094654969E-05,0.00804509021110608
101800000076 (集中交易) ,000798,中水渔业,0,39900,33000,0,6900,0,8.64,8.82,0.0173,351918,0.020360944007404,7022.4,0.000160407971342473,0.00803862674568528
101800000076 (集中交易) ,600117,西宁特钢,0,71800,59600,0,12200,0,4.84,4.90,0.0166,351820,0.0121875645527784,4236.2,9.67646742140839E-05,0.00803638819744086
101800000076 (集中交易) ,601188,龙江交通,0,73799,61399,0,12400,0,4.73,4.75,0.0128,350545.25,0.00465313028764811,1623.578,3.70863028731301E-05,0.00800726993851673
101800000076 (集中交易) ,601015,陕西黑猫,0,52500,43900,0,8600,0,6.54,6.68,0.0121,350700,0.0217191801774242,7455,0.000170289562878522,0.00801080478893329
101800000076 (集中交易) ,603333,明星电缆,0,52000,0,0,52000,0,6.70,6.72,0.009,349440,0.0037341299477221,1300,2.96950277320025E-05,0.00798202345436227
101800000076 (集中交易) ,600370,三房巷,0,77100,65000,0,12100,0,4.40,4.53,0.0089,349263,0.0304822565969064,10331.4,0.000235993238084931,0.00797798036212492
101800000076 (集中交易) ,600467,好当家,0,102800,85100,0,17700,0,3.37,3.40,0.0089,349520,0.00860278849006227,2981.2,6.80975512881891E-05,0.00798385084068425
101800000076 (集中交易) ,000761,本钢板材,0,72593,60293,0,12300,0,4.77,4.81,0.0084,349172.33,0.00817438692098086,2831.127,6.46695344444778E-05,0.00797590924815226
101800000076 (集中交易) ,300277,海联讯,0,41500,33800,0,7700,0,8.36,8.42,0.0084,349430,0.00765916706558162,2656,6.06692258893836E-05,0.00798179503107203
101800000076 (集中交易) ,300169,天晟新材,0,45500,37700,0,7800,0,7.55,7.66,0.0079,348530,0.0143008474576272,4914,0.000112247204826969,0.00796123693494987
101800000076 (集中交易) ,600397,安源煤业,0,86800,72300,0,14500,0,4.00,4.01,0.005,348068,0.00375469336670831,1302,2.97407123900517E-05,0.0079506837789405
101800000076 (集中交易) ,002397,梦洁股份,0,53100,44100,0,9000,0,6.46,6.55,0.0046,347805,0.0134612409097942,4619.7,0.000105524707395025,0.00794467624640703
101800000076 (集中交易) ,601003,柳钢股份,0,79200,66200,0,13000,0,4.33,4.39,0.0046,347688,0.0143253234750461,4910.4,0.000112164972442481,0.00794200369391115
101800000076 (集中交易) ,600792,云煤能源,0,77973,65073,0,12900,0,4.41,4.46,0.0045,347759.58,0.0124858115777525,4288.515,9.79596706570067E-05,0.00794363874782273
101800000076 (集中交易) ,002613,北玻股份,0,68310,57510,0,10800,0,4.86,5.08,0.004,347014.8,0.0448375154257507,14891.58,0.000340158370056411,0.00792662623801177
101800000076 (集中交易) ,603002,宏昌电子,0,66050,55000,0,11050,0,5.25,5.26,0.0038,347423,0.00152322924600152,528.4,1.20698866566078E-05,0.00793595047671962
101800000076 (集中交易) ,002641,永高股份,0,65940,54140,0,11800,0,5.24,5.27,0.0038,347503.8,0.00649350649350646,2241.96,5.1211587980031E-05,0.00793779613690481
101800000076 (集中交易) ,600569,安阳钢铁,0,128300,106100,0,22200,0,2.70,2.71,0.0037,347693,0.00370370370370362,1283,2.9306708138584E-05,0.00794211790555627
101800000076 (集中交易) ,002528,英飞拓,0,60818,50523,0,10295,0,5.76,5.71,0.0035,347270.78,-0.00816397429216601,-2858.446,-6.52935640311013E-05,0.0079324734173955
101800000076 (集中交易) ,600519,贵州茅台,0,700,600,0,100,0,456.36,474.39,0.0029,332073,0.0395014495040132,12618.9,0.000288245065728743,0.00758532072619175
101800000076 (集中交易) ,300283,温州宏丰,0,48000,39200,0,8800,0,7.14,7.22,0.0028,346560,0.0109213105572668,3744,8.55216798681672E-05,0.00791623754677138
101800000076 (集中交易) ,601518,吉林高速,0,92858,77558,0,15300,0,3.70,3.74,0.0027,347288.92,0.00999189846070763,3435.746,7.84804405770129E-05,0.007932887777244
101800000076 (集中交易) ,002490,*ST墨龙,0,77985,64085,0,13900,0,4.46,4.45,0.0023,347033.25,-0.00112233445566777,-389.925,-8.90679514492391E-06,0.00792704767898228
101800000076 (集中交易) ,600223,鲁商置业,0,75023,62200,0,12823,0,4.59,4.62,0.0022,346606.26,0.00653594771241835,2250.69,5.1411001512416E-05,0.00791729423291206
101800000076 (集中交易) ,002593,日上集团,0,68000,56400,0,11600,0,5.08,5.10,0.002,346800,0.00453023439038796,1564,3.57254025945015E-05,0.00792171970573729
101800000076 (集中交易) ,000698,沈阳化工,0,54319,45519,0,8800,0,6.22,6.37,0.0016,346012.03,0.0239511332583186,8093.531,0.00018487509807294,0.00790372063573576
101800000076 (集中交易) ,002330,得利斯,0,0,0,0,0,30000,8.15,9.37,0.0011,0,0.149411187438665,0,0,0
101800000076 (集中交易) ,600695,绿庭投资,0,53479,44053,0,9426,0,6.37,6.46,0,345474.34,0.0138104205900816,4706.152,0.000107499472423861,0.00789143854384251
