账户,代码,名称,昨日余额,当前余额,可用数,冻结数,今日买入,今日卖出,成本价,最新价,涨跌,参考市值,盈亏比例,参考盈亏,盈亏占比,个股仓位
101800000076 (集中交易) ,600665,天地源,0,104270,99370,0,4900,0,4.62,5.32,0.0556,554716.4,0.152013858813339,73197.54,0.00167201569510452,0.0126711160939545
101800000076 (集中交易) ,600695,绿庭投资,0,78700,76000,0,2700,0,6.78,6.63,-0.0075,521781,-0.0225563909774437,-12041.1,-0.000275048972770438,0.0119187888200523
101800000076 (集中交易) ,600792,云煤能源,0,112073,107973,0,4100,0,4.46,4.76,0.0149,533467.48,0.0670253306433534,33509.827,0.000765448629615656,0.0121857373811723
101800000076 (集中交易) ,600819,耀皮玻璃,0,77200,0,0,77200,0,6.78,6.78,-0.0044,523416,0.000295072292711813,154.4,3.52688387238339E-06,0.0119561363273797
101800000076 (集中交易) ,600982,宁波热电,0,107100,102700,0,4400,0,4.90,4.94,0.0061,529074,0.00795755968169773,4176.9,9.54108889025788E-05,0.0120853792609933
101800000076 (集中交易) ,601003,柳钢股份,0,110700,103900,0,6800,0,4.40,4.88,0.0274,540216,0.110352673492605,53689.5,0.00122640305483373,0.0123398905311105
101800000076 (集中交易) ,601188,龙江交通,0,107999,103299,0,4700,0,4.76,4.86,-0.0021,524875.14,0.0201511335012595,10367.904,0.000236828972849865,0.0119894667505244
101800000076 (集中交易) ,601318,中国平安,0,10400,10200,0,200,0,46.74,51.39,0.0192,534456,0.099533570114254,48380.8,0.001105139010706,0.0122083176612599
101800000076 (集中交易) ,601518,吉林高速,0,135858,130658,0,5200,0,3.74,3.89,0.0052,528487.62,0.0414993306559572,21057.99,0.000481017391941779,0.0120719848687324
101800000076 (集中交易) ,601996,丰林集团,0,121200,114900,0,6300,0,4.29,4.46,0.0276,540552,0.039384758797483,20482.8,0.000467878607391544,0.0123475656151851
101800000076 (集中交易) ,603002,宏昌电子,0,98050,94150,0,3900,0,5.28,5.38,0.0037,527509,0.0193255020841228,10001.1,0.000228450248031694,0.0120496307295148
