账户,代码,名称,昨日余额,当前余额,可用数,冻结数,今日买入,今日卖出,成本价,最新价,涨跌,参考市值,盈亏比例,参考盈亏,盈亏占比,个股仓位
101800000076 (集中交易) ,002330,得利斯,0,30000,28400,0,1600,0,8.17,9.08,0.1006,272400,0.111247093379023,27270,0.000626166728808047,0.00625477876521129
101800000076 (集中交易) ,000651,格力电器,0,8000,6300,0,1700,0,34.31,37.57,0.0425,300560,0.0950160303118624,26080,0.000598842254760318,0.00690138144519789
101800000076 (集中交易) ,601318,中国平安,0,5900,4800,0,1100,0,45.80,48.93,0.0164,288687,0.0684339243602061,18490.6,0.000424576403215917,0.00662875667177883
101800000076 (集中交易) ,600519,贵州茅台,0,600,400,0,200,0,453.43,472.88,0.0153,283728,0.042897564999151,11670.6,0.000267977316656663,0.00651488938875136
101800000076 (集中交易) ,000428,华天酒店,0,56700,45400,0,11300,0,4.96,5.15,0.0118,292005,0.0374697824335213,10546.2,0.000242159132942993,0.00670494373471191
101800000076 (集中交易) ,000972,*ST中基,0,72700,57900,0,14800,0,3.97,4.00,0.0076,290800,0.00704934541792548,2035.6,4.6740923841645E-05,0.00667727483452072
101800000076 (集中交易) ,002607,亚夏汽车,0,65320,0,0,65320,0,4.47,4.44,0.0068,290020.8,-0.00582176444245405,-1698.32,-3.89963871972601E-05,0.00665938304445518
101800000076 (集中交易) ,002613,北玻股份,0,57510,46810,0,10700,0,4.83,5.04,0.006,289850.4,0.0443431413178617,12307.14,0.000282593384480479,0.00665547036346549
101800000076 (集中交易) ,000333,美的集团,0,7100,5700,0,1400,0,37.49,40.46,0.004,287266,0.0793650793650794,21122.5,0.000485009414347194,0.00659612803512183
101800000076 (集中交易) ,300301,长方集团,0,4700,4700,0,0,0,6.19,6.35,0,29845,0.0260138956212635,756.7,1.73751508503502E-05,0.000685293216768469
101800000076 (集中交易) ,002578,闽发铝业,0,66200,52500,0,13700,0,4.34,4.36,0,288632,0.00530320498040133,1522.6,3.4961549735355E-05,0.00662749377591948
101800000076 (集中交易) ,511990,华宝添益,0,294424,294424,0,13000,40000,99.900,100.002,-0.0001,29442988.848,0.00102102102102092,30031.248,0.000689569795459597,0.676062340054417
101800000076 (集中交易) ,600036,招商银行,0,12600,10100,0,2500,0,22.27,22.84,-0.0031,287784,0.0258252863238266,7245,0.000166357827290587,0.00660802221794261
101800000076 (集中交易) ,601518,吉林高速,0,77558,61858,0,15700,0,3.70,3.70,-0.0054,286964.6,0.000540832882639325,155.116,3.56173371125005E-06,0.0065892073658126
101800000076 (集中交易) ,000698,沈阳化工,0,45519,36219,0,9300,0,6.19,6.28,-0.0063,285859.32,0.0140481188438561,3960.153,9.0932015019779E-05,0.00656382821062313
101800000076 (集中交易) ,601188,龙江交通,0,61399,48999,0,12400,0,4.71,4.66,-0.0085,286119.34,-0.0110356536502546,-3192.748,-7.33110587117137E-05,0.00656979872301127
101800000076 (集中交易) ,000968,蓝焰控股,0,20800,16600,0,4200,0,13.82,13.71,-0.0094,285168,-0.00795947901591892,-2288,-5.25364677489113E-05,0.0065479542985234
101800000076 (集中交易) ,600724,宁波富达,0,58918,47084,0,11834,0,4.87,4.83,-0.0123,284573.94,-0.00780608052588337,-2238.884,-5.14086787847699E-05,0.00653431364553786
101800000076 (集中交易) ,600396,金山股份,0,74500,60000,0,14500,0,3.84,3.82,-0.0129,284590,-0.00443054469637747,-1266.5,-2.9081047379369E-05,0.00653468241112879
101800000076 (集中交易) ,000420,吉林化纤,0,94000,75700,0,18300,0,3.07,3.03,-0.013,284820,-0.0143135979180221,-4136,-9.4969768623032E-05,0.00653996361199516
