账户,代码,名称,昨日余额,当前余额,可用数,冻结数,今日买入,今日卖出,成本价,最新价,涨跌,参考市值,盈亏比例,参考盈亏,盈亏占比,个股仓位
101800000076 (集中交易) ,300169,天晟新材,0,8500,8500,0,0,0,7.67,7.43,0.0027,63155,-0.0314170251596924,-2048.5,-0.000172444397647993,0.00531643931338004
101800000076 (集中交易) ,601518,吉林高速,0,18100,18100,0,0,0,3.76,3.63,0.0028,65703,-0.0335463258785942,-2280.6,-0.00019198276459654,0.00553093202766224
101800000076 (集中交易) ,600117,西宁特钢,0,13400,13400,0,0,0,4.97,4.79,0.0042,64186,-0.0362173038229376,-2412,-0.00020304412356698,0.00540322973269909
101800000076 (集中交易) ,002490,*ST墨龙,0,14300,14300,0,0,0,4.72,4.48,0.0045,64064,-0.0508474576271185,-3432,-0.000288908553931126,0.00539295967338103
101800000076 (集中交易) ,000780,*ST平能,0,16100,16100,0,0,0,4.32,3.96,0.0051,63756,-0.0826963168867269,-5747.7,-0.000483846065101963,0.00536703198264362
101800000076 (集中交易) ,002306,*ST云网,0,18400,18400,0,0,0,3.80,3.49,0.0058,64216,-0.0806111696522654,-5630.4,-0.000473971655610086,0.00540575515712157
101800000076 (集中交易) ,002228,合兴包装,0,14958,14958,0,0,0,4.54,4.42,0.0068,66114.36,-0.0253583241455348,-1720.17,-0.000144805310960287,0.00556556064734321
101800000076 (集中交易) ,600569,安阳钢铁,0,24600,24600,0,0,0,2.71,2.67,0.0075,65682,-0.0129390018484289,-861,-7.24796809250291E-05,0.00552916423056651
101800000076 (集中交易) ,000622,恒立实业,0,10700,10700,0,0,0,6.28,5.93,0.0085,63451,-0.054980079681275,-3691.5,-0.000310753475185534,0.00534135683434846
101800000076 (集中交易) ,600828,茂业商业,0,9200,9200,0,0,0,7.42,7.03,0.0086,64676,-0.052688316938418,-3597.2,-0.000302815224417555,0.00544447833159951
101800000076 (集中交易) ,002487,大金重工,0,10500,10500,0,0,0,6.27,6.06,0.01,63630,-0.032875837855091,-2163,-0.000182083100860439,0.00535642520006922
101800000076 (集中交易) ,300305,裕兴股份,0,7600,7600,0,0,0,8.97,8.62,0.0117,65512,-0.0389118073363809,-2652.4,-0.000223281191272413,0.00551485349217248
101800000076 (集中交易) ,600190,锦州港,0,16200,16200,0,0,0,4.23,4.09,0.0124,66258,-0.0337821875738247,-2316.6,-0.00019501327390351,0.00557765237947802
101800000076 (集中交易) ,300283,温州宏丰,0,9100,9100,0,0,0,7.49,7.00,0.013,63700,-0.0647962591850368,-4413.5,-0.000371532022953096,0.005362317857055
101800000076 (集中交易) ,000420,吉林化纤,0,21100,21100,0,0,0,3.22,3.06,0.0132,64566,-0.0496894409937889,-3376,-0.000284194428342507,0.00543521844205044
101800000076 (集中交易) ,002613,北玻股份,0,13900,13900,0,0,0,4.87,4.66,0.0153,64774,-0.0423345663789559,-2863.4,-0.000241043343043819,0.0054527280513796
101800000076 (集中交易) ,600665,天地源,0,14900,14900,0,0,0,4.59,4.42,0.0161,65858,-0.0364072378460867,-2488.3,-0.000209467119681475,0.00554398005384503
101800000076 (集中交易) ,600370,三房巷,0,14900,14900,0,0,0,4.57,4.34,0.0188,64666,-0.0505359877488514,-3441.9,-0.000289741943990543,0.00544363652345869
101800000076 (集中交易) ,603002,宏昌电子,0,12700,12700,0,0,0,5.40,5.18,0.0197,65786,-0.0412733666481584,-2832.1,-0.000238408483563037,0.00553791903523109
101800000076 (集中交易) ,002397,梦洁股份,0,10000,10000,0,0,0,6.78,6.50,0.022,65000,-0.0408735428655748,-2770,-0.000233180855008514,0.00547175291536224
101800000076 (集中交易) ,002336,人人乐,0,6800,6800,0,0,0,9.89,9.48,0.0238,64464,-0.0414560161779575,-2788,-0.000234696109661999,0.00542663199901403
101800000076 (集中交易) ,600159,大龙地产,0,14000,14000,0,0,0,4.95,4.62,0.0267,64680,-0.0672319806178074,-4662,-0.000392450955252597,0.00544481505485584
101800000076 (集中交易) ,600744,华银电力,0,13100,13100,0,0,0,5.07,4.96,0.0333,64976,-0.020730503455084,-1375.5,-0.000115790709770473,0.00546973257582426
101800000076 (集中交易) ,300277,海联讯,0,7900,7900,0,0,0,8.49,8.40,0.0474,66360,-0.0109501942776404,-734.7,-6.18476441064099E-05,0.00558623882251444
101800000076 (集中交易) ,601003,柳钢股份,0,14700,14700,0,0,0,4.39,4.49,0.0515,66003,0.0232452142206017,1499.4,0.000126220712635295,0.00555618627188699
101800000076 (集中交易) ,600248,延长化建,0,11400,11400,0,0,0,5.93,6.05,0.0651,68970,0.0209247384407694,1413.6,0.000118997998787016,0.00580595074726975
101800000076 (集中交易) ,300217,东方电热,0,18800,18800,0,0,0,3.45,3.71,0.1009,69748,0.076923076923077,4982,0.000419388815758995,0.00587144342062593
