账户,代码,名称,昨日余额,当前余额,可用数,冻结数,今日买入,今日卖出,成本价,最新价,涨跌,参考市值,盈亏比例,参考盈亏,盈亏占比,个股仓位
101800000076 (集中交易) ,603002,宏昌电子,0,5200,5200,0,0,0,5.42,5.32,0,27664,-0.018450184501845,-520,-4.34209203131363E-05,0.00230999296065885
101800000076 (集中交易) ,601518,吉林高速,0,7600,7600,0,0,0,3.76,3.68,0,27968,-0.0202342917997869,-577.6,-4.82306222555145E-05,0.00233537749868807
101800000076 (集中交易) ,601015,陕西黑猫,0,4100,4100,0,0,0,6.83,6.78,0,27798,-0.00790166812993845,-221.4,-1.84872918410161E-05,0.00232118219781647
101800000076 (集中交易) ,601003,柳钢股份,0,6600,6600,0,0,0,4.25,4.24,0,27984,-0.00188323917137477,-52.8,-4.40889344717999E-06,0.0023367135270054
101800000076 (集中交易) ,600828,茂业商业,0,3800,3800,0,0,0,7.42,7.31,0,27778,-0.0142934196332256,-402.8,-3.3634512888714E-05,0.00231951216241981
101800000076 (集中交易) ,600792,云煤能源,0,6300,6300,0,0,0,4.50,4.45,0,28035,-0.0119893428063942,-340.2,-2.84073020971711E-05,0.00234097211726688
101800000076 (集中交易) ,600744,华银电力,0,5600,5600,0,0,0,5.02,4.98,0,27888,-0.00697906281156516,-196,-1.63663468872591E-05,0.00232869735710143
101800000076 (集中交易) ,600724,宁波富达,0,5800,5800,0,0,0,4.86,4.78,0,27724,-0.0154479917610711,-435,-3.63232698773352E-05,0.00231500306684883
101800000076 (集中交易) ,600691,阳煤化工,0,9800,9800,0,0,0,2.94,2.86,0,28028,-0.0262172284644195,-754.6,-6.30104355159474E-05,0.00234038760487805
101800000076 (集中交易) ,600665,天地源,0,6200,6200,0,0,0,4.59,4.48,0,27776,-0.0235396687009589,-669.6,-5.59127850801463E-05,0.00231934515888014
101800000076 (集中交易) ,600569,安阳钢铁,0,10601,10601,0,0,0,2.69,2.62,0,27774.62,-0.0256600966902194,-731.469,-6.10789560779413E-05,0.00231922992643777
101800000076 (集中交易) ,600408,安泰集团,0,7500,7500,0,0,0,3.83,3.72,0,27900,-0.0274509803921569,-787.5,-6.57576437434516E-05,0.00232969937833943
101800000076 (集中交易) ,600396,金山股份,0,7300,7300,0,0,0,3.92,3.84,0,28032,-0.0204081632653061,-584,-4.87650335824454E-05,0.00234072161195738
101800000076 (集中交易) ,600370,三房巷,0,6100,6100,0,0,0,4.57,4.56,0,27816,-0.00306077831219944,-85.4,-7.13105114373431E-06,0.00232268522967346
101800000076 (集中交易) ,600361,华联综超,0,4900,4900,0,0,0,5.71,5.64,0,27636,-0.0126050420168067,-352.8,-2.94594243970663E-05,0.00230765491110353
101800000076 (集中交易) ,600248,延长化建,0,4800,4800,0,0,0,5.86,5.77,0,27696,-0.0153583617747442,-432,-3.60727645678363E-05,0.0023126650172935
101800000076 (集中交易) ,600231,凌钢股份,0,9900,9900,0,0,0,2.90,2.83,0,28017,-0.0231273731446323,-663.3,-5.53867239301986E-05,0.00233946908540988
101800000076 (集中交易) ,600223,鲁商置业,0,6100,6100,0,0,0,4.59,4.54,0,27694,-0.00981461286804797,-274.5,-2.2921235819146E-05,0.00231249801375384
101800000076 (集中交易) ,600190,锦州港,0,6500,6500,0,0,0,4.30,4.29,0,27885,-0.00162904351873392,-45.5,-3.79933052739942E-06,0.00232844685179193
101800000076 (集中交易) ,600159,大龙地产,0,4900,4900,0,0,0,4.53,4.45,0,21805,-0.0170090567704882,-377.3,-3.15052177579737E-05,0.00182075609120757
101800000076 (集中交易) ,600117,西宁特钢,0,5700,5700,0,0,0,4.94,4.87,0,27759,-0.0139704393601944,-393.3,-3.2841246075301E-05,0.00231792562879298
101800000076 (集中交易) ,300370,安控科技,0,6000,6000,0,0,0,4.71,4.64,0,27840,-0.0138150903294369,-390,-3.25656902348522E-05,0.00232468927214945
101800000076 (集中交易) ,300305,裕兴股份,0,3100,3100,0,0,0,8.92,8.84,0,27404,-0.00907969958524824,-251.1,-2.09672944050548E-05,0.00228828250050228
