账户,代码,名称,昨日余额,当前余额,可用数,冻结数,今日买入,今日卖出,成本价,最新价,涨跌,参考市值,盈亏比例,参考盈亏,盈亏占比,个股仓位
101800000076 (集中交易) ,511990,华宝添益,0,326258,326258,0,15000,0,99.930,100.007,0,32628083.806,0.000770539377564277,25121.866,0.000574161730807475,0.745716781985235
101800000076 (集中交易) ,603333,明星电缆,0,50200,50200,0,0,0,7.00,6.77,-0.0245,339854,-0.0323041738136079,-11345.2,-0.000259295215903029,0.00776738323744914
101800000076 (集中交易) ,601996,丰林集团,0,48500,48500,0,0,0,4.17,4.54,-0.013,220190,0.0884679932869815,17896.5,0.000409025564239375,0.00503245545161724
101800000076 (集中交易) ,000651,格力电器,0,6000,6000,0,0,0,33.55,36.25,0.0477,217500,0.08038029386344,16182,0.000369840565502839,0.0049709753427801
101800000076 (集中交易) ,000333,美的集团,0,5400,5400,0,0,0,36.55,40.25,0.0401,217350,0.101170934558984,19969.2,0.000456397245126641,0.00496754708392301
101800000076 (集中交易) ,601003,柳钢股份,0,48200,48200,0,0,0,4.32,4.46,0.0183,214972,0.0336037079953649,6989,0.000159734007681334,0.00491319775350861
101800000076 (集中交易) ,600190,锦州港,0,49900,49900,0,0,0,4.14,4.30,0.0238,214570,0.037895244991552,7834.3,0.000179053389093987,0.00490401001977161
101800000076 (集中交易) ,300283,温州宏丰,0,29000,29000,0,0,0,7.13,7.38,-0.0054,214020,0.0352083041099734,7279,0.000166361974805041,0.00489143973729562
101800000076 (集中交易) ,600036,招商银行,0,9400,9400,0,0,0,22.03,22.74,0.0098,213756,0.0320413905781973,6636.4,0.000151675313861268,0.00488540600170714
101800000076 (集中交易) ,600505,西昌电力,0,26500,26500,0,0,0,7.91,8.05,0.0063,213325,0.0171847359110438,3604,8.23696328063424E-05,0.00487555547125777
101800000076 (集中交易) ,600695,绿庭投资,0,32553,32553,0,0,0,6.32,6.55,0.0046,213222.15,0.0370487650411653,7617.402,0.000174096172496753,0.00487320482843476
101800000076 (集中交易) ,600691,阳煤化工,0,77200,77200,0,0,0,2.73,2.75,0.0073,212300,0.00769512641993401,1621.2,3.70526217274257E-05,0.00485212903573432
101800000076 (集中交易) ,601015,陕西黑猫,0,32200,32200,0,0,0,6.51,6.59,0.0123,212198,0.01259987707437,2640.4,6.0346497908398E-05,0.0048497978197115
101800000076 (集中交易) ,000798,中水渔业,0,24300,24300,0,0,0,8.62,8.73,0.0034,212139,0.0132311977715878,2770.2,6.3313084572733E-05,0.00484844937122771
101800000076 (集中交易) ,600313,农发种业,0,50600,50600,0,0,0,4.13,4.18,0.0024,211508,0.0130877363063498,2732.4,6.24491633407464E-05,0.00483402782896889
101800000076 (集中交易) ,600792,云煤能源,0,47110,47110,0,0,0,4.39,4.48,0.0045,211052.8,0.0200364298724955,4145.68,9.47497611910648E-05,0.00482362420609057
101800000076 (集中交易) ,300305,裕兴股份,0,23900,23900,0,0,0,8.67,8.83,-0.0056,211037,0.018102156116684,3752.3,8.57590380630518E-05,0.00482326309615763
101800000076 (集中交易) ,000698,沈阳化工,0,33219,33219,0,0,0,6.15,6.35,0.0063,210940.65,0.0330242394664063,6743.457,0.000154122107917691,0.00482106101121842
101800000076 (集中交易) ,002490,*ST墨龙,0,46585,46585,0,0,0,4.48,4.52,0.0044,210564.2,0.0100558659217877,2096.325,4.79116316572574E-05,0.00481245722424008
101800000076 (集中交易) ,600828,茂业商业,0,29400,29400,0,0,0,7.00,7.16,0.0028,210504,0.0224189633014422,4615.8,0.000105494381550365,0.00481108134968543
101800000076 (集中交易) ,600370,三房巷,0,47200,47200,0,0,0,4.37,4.45,-0.0022,210040,0.0178408051235133,3681.6,8.41431853884102E-05,0.0048004766022875
101800000076 (集中交易) ,000428,华天酒店,0,41300,41300,0,0,0,4.89,5.08,-0.0059,209804,0.0380057212913772,7681.8,0.000175567992589279,0.00479508280835235
101800000076 (集中交易) ,300277,海联讯,0,24300,24300,0,0,0,8.42,8.63,-0.0046,209709,0.0249406175771973,5103,0.000116629366318192,0.00479291157774286
101800000076 (集中交易) ,300126,锐奇股份,0,25168,25168,0,0,0,8.31,8.33,-0.0083,209649.44,0.00276874924762245,578.864,1.32299709003359E-05,0.004791550330426
101800000076 (集中交易) ,002613,北玻股份,0,42610,42610,0,0,0,4.74,4.92,0.0082,209641.2,0.0373181530676786,7541.97,0.0001723721696827,0.00479136200473945
101800000076 (集中交易) ,601318,中国平安,0,4400,4400,0,0,0,44.81,47.62,0.0357,209528,0.0627092166927024,12364,0.000282579950060382,0.0047887748120553
101800000076 (集中交易) ,002578,闽发铝业,0,47600,47600,0,0,0,4.32,4.40,-0.0135,209440,0.018047200370199,3712.8,8.48562632306848E-05,0.00478676356685914
101800000076 (集中交易) ,600231,凌钢股份,0,69800,69800,0,0,0,2.94,3.00,0,209400,0.019367991845056,3978.6,9.09311379254478E-05,0.00478584936449725
101800000076 (集中交易) ,601188,龙江交通,0,44399,44399,0,0,0,4.72,4.71,0,209119.29,-0.00127226463104331,-266.394,-6.08845059983707E-06,0.0047794337208721
101800000076 (集中交易) ,000972,*ST中基,0,52400,52400,0,0,0,3.98,3.99,-0.005,209076,0.00352112676056344,733.6,1.67664713170735E-05,0.00477844432536594
101800000076 (集中交易) ,002397,梦洁股份,0,32100,32100,0,0,0,6.43,6.51,-0.0046,208971,0.0129142679321612,2664.3,6.08927338196277E-05,0.00477604454416598
101800000076 (集中交易) ,601518,吉林高速,0,56000,56000,0,0,0,3.69,3.73,-0.0027,208880,0.0111141230685823,2296,5.247521557252E-05,0.00477396473379268
101800000076 (集中交易) ,002487,大金重工,0,33400,33400,0,0,0,6.24,6.25,-0.0079,208750,0.00176310306138806,367.4,8.3969486939651E-06,0.00477099357611653
101800000076 (集中交易) ,002593,日上集团,0,40900,40900,0,0,0,5.08,5.10,-0.0039,208590,0.00453023439038796,940.7,2.1499754045762E-05,0.00476733676666897
101800000076 (集中交易) ,603002,宏昌电子,0,39500,39500,0,0,0,5.27,5.28,-0.0038,208560,0.00208768267223384,434.5,9.93052315603656E-06,0.00476665111489755
101800000076 (集中交易) ,002330,得利斯,0,25700,25700,0,0,0,8.15,8.11,-0.0086,208427,-0.00515210991167809,-1079.4,-2.46697507356177E-05,0.00476361139204427
101800000076 (集中交易) ,600117,西宁特钢,0,42700,42700,0,0,0,4.85,4.88,-0.002,208376,0.00577081615828516,1195.6,2.73255085969098E-05,0.00476244578403285
101800000076 (集中交易) ,600569,安阳钢铁,0,76600,76600,0,0,0,2.70,2.72,-0.0037,208352,0.00815418828762055,1685.2,3.85153455064507E-05,0.00476189726261572
101800000076 (集中交易) ,000761,本钢板材,0,43293,43293,0,0,0,4.77,4.81,-0.0021,208239.33,0.00754084625052358,1558.548,3.56207065679965E-05,0.00475932218311286
101800000076 (集中交易) ,000420,吉林化纤,0,68200,68200,0,0,0,3.08,3.05,-0.0065,208010,-0.0110246433203632,-2318.8,-5.29963109187977E-05,0.00475408083242156
101800000076 (集中交易) ,600397,安源煤业,0,51700,51700,0,0,0,4.01,4.02,-0.0025,207834,0.00224382946896022,465.3,1.06344589746923E-05,0.00475005834202924
101800000076 (集中交易) ,600396,金山股份,0,53900,53900,0,0,0,3.84,3.85,-0.0052,207515,0.00391134289439377,808.5,1.84783152397136E-05,0.00474276757819316
101800000076 (集中交易) ,600163,中闽能源,0,45400,45400,0,0,0,4.51,4.57,-0.0087,207478,0.0137533274179238,2814.8,6.4332420206241E-05,0.00474192194100841
101800000076 (集中交易) ,600223,鲁商置业,0,44700,44700,0,0,0,4.57,4.64,-0.0043,207408,0.0155395053622236,3173.7,7.25351008983044E-05,0.0047403220868751
101800000076 (集中交易) ,000809,*ST新城,0,52100,52100,0,0,0,4.00,3.98,-0.0075,207358,-0.005,-1042,-2.38149715272499E-05,0.00473917933392274
