账户,代码,名称,昨日余额,当前余额,可用数,冻结数,今日买入,今日卖出,成本价,最新价,涨跌,参考市值,盈亏比例,参考盈亏,盈亏占比,个股仓位
101800000076 (集中交易) ,600828,茂业商业,0,57200,57200,0,0,0,7.10,7.88,0.0929,450736,0.109546606589693,44501.6,0.00103859526201966,0.0105194481551605
101800000076 (集中交易) ,600159,大龙地产,0,87200,87200,0,0,0,4.87,4.93,0.0467,429896,0.0116971065052328,4970.4,0.00011600108513722,0.0100330763109911
101800000076 (集中交易) ,000333,美的集团,0,10000,10000,0,0,0,37.97,44.48,0.0466,444800,0.171389444854103,65080,0.00151886178591869,0.0103809115300651
101800000076 (集中交易) ,000651,格力电器,0,11100,11100,0,0,0,34.93,40.01,0.036,444111,0.145433724592041,56388,0.00131600458488604,0.0103648313860808
101800000076 (集中交易) ,000622,恒立实业,0,64100,64100,0,0,0,6.57,6.33,0.0144,405753,-0.0366763049764115,-15448.1,-0.000360533631761687,0.0094696177968941
101800000076 (集中交易) ,000798,中水渔业,0,47129,47129,0,0,0,8.98,8.84,0.0138,416620.36,-0.0152612231257659,-6456.673,-0.00015068828954937,0.00972324437676228
101800000076 (集中交易) ,600036,招商银行,0,20100,20100,0,0,0,21.39,23.03,0.0132,462903,0.0767720216944081,33004.2,0.000770264569066038,0.0108034062275218
101800000076 (集中交易) ,601318,中国平安,0,8600,8600,0,0,0,46.24,49.72,0.0118,427592,0.0752130098179145,29910.8,0.000698069623636399,0.00997930468292173
101800000076 (集中交易) ,002578,闽发铝业,0,97300,97300,0,0,0,4.36,4.36,0.0116,424228,0,0,0,0.00990079437179957
101800000076 (集中交易) ,600190,锦州港,0,96400,96400,0,0,0,4.28,4.38,0.0115,422232,0.0226476768620125,9350.8,0.000218232525933751,0.00985421096484361
101800000076 (集中交易) ,600505,西昌电力,0,51600,51600,0,0,0,8.26,8.13,0.0099,419508,-0.0153808889427151,-6553.2,-0.000152941073378648,0.00979063721707406
101800000076 (集中交易) ,600163,中闽能源,0,91100,91100,0,0,0,4.55,4.63,0.0065,421793,0.0180299032541776,7470.2,0.000174342368057311,0.00984396541591893
101800000076 (集中交易) ,000691,ST亚太,0,64001,64001,0,0,0,6.71,6.50,0.0062,416006.5,-0.0317294801132132,-13632.213,-0.000318153770485618,0.0097089178786691
101800000076 (集中交易) ,601996,丰林集团,0,98600,98600,0,0,0,4.28,4.25,0.0047,419050,-0.00631283610007017,-2662.2,-6.21314358708166E-05,0.00977994823892484
101800000076 (集中交易) ,600665,天地源,0,86270,86270,0,0,0,4.52,4.84,0.0041,417546.8,0.0698496905393457,27261.32,0.000636235051962216,0.0097448659857504
