账户,代码,名称,昨日余额,当前余额,可用数,冻结数,今日买入,今日卖出,成本价,最新价,涨跌,参考市值,盈亏比例,参考盈亏,盈亏占比,个股仓位
101800000076 (集中交易) ,300305,裕兴股份,0,22700,22700,0,0,0,8.67,8.59,0.007,194993,-0.00888427368178146,-1747.9,-4.47669732462008E-05,0.00499413376863461
101800000076 (集中交易) ,002490,*ST墨龙,0,44785,44785,0,0,0,4.48,4.42,0.0068,197949.7,-0.012290502793296,-2463.175,-6.30864976976433E-05,0.00506986036042879
101800000076 (集中交易) ,600231,凌钢股份,0,65700,65700,0,0,0,2.94,2.95,0.0068,193815,0.00306018361101678,591.3,1.51442938843633E-05,0.00496396299543018
101800000076 (集中交易) ,601188,龙江交通,0,42199,42199,0,0,0,4.72,4.64,0.0065,195803.36,-0.0163239347042612,-3249.323,-8.32212116306797E-05,0.00501488859696563
101800000076 (集中交易) ,601015,陕西黑猫,0,30600,30600,0,0,0,6.51,6.39,0.0047,195534,-0.0184331797235023,-3672,-9.40467565421646E-05,0.00500798978587026
101800000076 (集中交易) ,600792,云煤能源,0,44810,44810,0,0,0,4.39,4.36,0.0046,195371.6,-0.00705989524026411,-1389.11,-3.55776933497512E-05,0.00500383041951339
101800000076 (集中交易) ,600163,中闽能源,0,43200,43200,0,0,0,4.50,4.54,0.0044,196128,0.00799289520426298,1555.2,3.98315674766815E-05,0.0050232032317815
101800000076 (集中交易) ,600665,天地源,0,42400,42400,0,0,0,4.58,4.61,0.0044,195464,0.00589133755182198,1144.8,2.93204593925572E-05,0.00500619695554403
101800000076 (集中交易) ,002330,得利斯,0,24000,24000,0,0,0,8.15,8.02,0.0038,192480,-0.0161923454367026,-3168,-8.113837819324E-05,0.00492977115992261
101800000076 (集中交易) ,000420,吉林化纤,0,63900,63900,0,0,0,3.09,3.02,0.0033,192978,-0.0213869086195722,-4217.4,-0.000108015465969751,0.00494252586710072
101800000076 (集中交易) ,601518,XD吉林高,0,52000,52000,0,0,0,3.69,3.68,0.0027,191360,-0.00189856251695136,-364,-9.32271769644551E-06,0.00490108587470278
101800000076 (集中交易) ,600396,金山股份,0,51300,51300,0,0,0,3.83,3.82,0.0026,195966,-0.00365153886280653,-718.2,-1.83944391472175E-05,0.00501905411016934
101800000076 (集中交易) ,601003,柳钢股份,0,44800,44800,0,0,0,4.31,4.27,0.0023,191296,-0.00996985856712269,-1926.4,-4.93386905781116E-05,0.00489944671554736
101800000076 (集中交易) ,600744,华银电力,0,37000,37000,0,0,0,5.18,5.21,0,192770,0.00617999227500966,1184,3.03244443752513E-05,0.00493719859984561
101800000076 (集中交易) ,600569,安阳钢铁,0,71800,71800,0,0,0,2.70,2.69,0,193142,-0.00259547645532077,-502.6,-1.28725217423998E-05,0.00494672621243648
101800000076 (集中交易) ,511990,华宝添益,0,298197,298197,0,0,0,99.943,100.001,0,29819998.197,0.000580330788549543,17295.426,0.000442968060543307,0.763745672799849
101800000076 (集中交易) ,300301,长方集团,0,4700,4700,0,0,0,6.19,6.35,0,29845,0.0260138956212635,756.7,1.93804958266492E-05,0.000764386015523122
101800000076 (集中交易) ,002593,日上集团,0,38800,38800,0,0,0,5.08,5.03,0,195164,-0.00925743549340156,-1823.6,-4.67057911847199E-05,0.004998513397003
101800000076 (集中交易) ,600036,招商银行,0,8600,8600,0,0,0,22.00,21.93,-0.0023,188598,-0.00318181818181819,-602,-1.54183408056599E-05,0.00483034591240173
101800000076 (集中交易) ,600408,安泰集团,0,55800,55800,0,0,0,3.62,3.55,-0.0028,198090,-0.0185236383743434,-3738.6,-9.57525065382725E-05,0.00507345370463981
101800000076 (集中交易) ,000968,蓝焰控股,0,14300,14300,0,0,0,13.86,13.75,-0.0087,196625,-0.0082227351413734,-1630.2,-4.17524571119381E-05,0.0050359323270978
101800000076 (集中交易) ,600397,安源煤业,0,50200,50200,0,0,0,4.01,3.98,-0.01,199796,-0.00772874594864127,-1556.2,-3.98571793384849E-05,0.00511714754087645
