账户,代码,名称,昨日余额,当前余额,可用数,冻结数,今日买入,今日卖出,成本价,最新价,涨跌,参考市值,盈亏比例,参考盈亏,盈亏占比,个股仓位
101800000076 (集中交易) ,002306,*ST云网,0,87900,87900,0,0,0,3.95,4.13,0.0509,363027,0.0458343884527729,15909.9,0.000361521667728385,0.00824908556750403
101800000076 (集中交易) ,000761,本钢板材,0,72593,72593,0,0,0,4.77,4.97,0.0333,360787.21,0.0417103332634667,14446.007,0.000328257534155206,0.00819819067714259
101800000076 (集中交易) ,300169,天晟新材,0,45500,45500,0,0,0,7.55,7.90,0.0313,359450,0.0460805084745764,15834,0.000359796987209929,0.00816780516942079
101800000076 (集中交易) ,300277,海联讯,0,41500,41500,0,0,0,8.36,8.67,0.0297,359805,0.0375777884155098,13031,0.00029610424026352,0.00817587185695771
101800000076 (集中交易) ,600467,好当家,0,102800,102800,0,0,0,3.37,3.50,0.0294,359800,0.0382675763868288,13261.2,0.000301335089477599,0.00817575824164029
101800000076 (集中交易) ,600370,三房巷,0,77100,77100,0,0,0,4.40,4.66,0.0287,359286,0.0602957906712174,20431.5,0.000464266271578859,0.00816407858700937
101800000076 (集中交易) ,600695,绿庭投资,0,53479,53479,0,0,0,6.37,6.63,0.0263,354565.77,0.0404896421845574,13797.582,0.000313523331715419,0.00805682050105902
101800000076 (集中交易) ,002397,梦洁股份,0,53100,53100,0,0,0,6.46,6.72,0.026,356832,0.0399257195914578,13699.8,0.0003113014251218,0.00810831618921897
101800000076 (集中交易) ,000798,中水渔业,0,39900,39900,0,0,0,8.64,9.04,0.0249,360696,0.0458121240166588,15800.4,0.000359033492276857,0.00819611810652219
101800000076 (集中交易) ,600190,锦州港,0,67700,67700,0,0,0,4.17,4.72,0.0239,319544,0.131623111963558,37167.3,0.000844554917438902,0.00726101859801752
101800000076 (集中交易) ,603333,明星电缆,0,52000,52000,0,0,0,6.69,6.87,0.0223,357240,0.0262922019719152,9152,0.000207961477008038,0.00811758719912056
101800000076 (集中交易) ,002593,日上集团,0,68000,68000,0,0,0,5.08,5.21,0.0216,354280,0.0263987391646967,9112,0.000207052554468667,0.00805032693120712
101800000076 (集中交易) ,601996,丰林集团,0,78900,78900,0,0,0,4.24,4.44,0.0207,350316,0.0464294131510724,15543.3,0.000353191392655051,0.00796025270755547
101800000076 (集中交易) ,600691,阳煤化工,0,126400,126400,0,0,0,2.73,2.77,0.0184,350128,0.0157682434910158,5435.2,0.000123504394649703,0.00795598077162043
101800000076 (集中交易) ,002490,*ST墨龙,0,77985,77985,0,0,0,4.46,4.53,0.018,353272.05,0.0168350168350169,5848.875,0.000132904357936559,0.00802742321936815
101800000076 (集中交易) ,300283,温州宏丰,0,48000,48000,0,0,0,7.14,7.34,0.0166,352320,0.0277233267992158,9504,0.000215959995354501,0.00800578972677795
101800000076 (集中交易) ,002613,北玻股份,0,68310,68310,0,0,0,4.86,5.16,0.0157,352479.6,0.0612916495269437,20356.38,0.000462559315049921,0.00800941632771004
101800000076 (集中交易) ,000333,美的集团,0,8600,8600,0,0,0,37.83,39.70,0.0153,341420,0.0493761894692325,16064.8,0.000365041470262098,0.00775810833479941
101800000076 (集中交易) ,600665,天地源,0,75570,75570,0,0,0,4.58,4.65,0.0153,351400.5,0.015505568901507,5365.47,0.000121919915432945,0.00798489586990416
101800000076 (集中交易) ,600828,茂业商业,0,49000,49000,0,0,0,7.05,7.31,0.0153,358190,0.0368794326241134,12740,0.000289491828789598,0.00813917410943061
101800000076 (集中交易) ,600408,安泰集团,0,99200,99200,0,0,0,3.56,3.52,0.0144,349184,-0.0120684816166153,-4265.6,-9.69274995985014E-05,0.00793453019969128
101800000076 (集中交易) ,600163,中闽能源,0,76100,76100,0,0,0,4.52,4.61,0.0132,350821,0.0194604157452455,6696.8,0.000152171811541458,0.00797172785461503
101800000076 (集中交易) ,002487,大金重工,0,55728,55728,0,0,0,6.26,6.40,0.0127,356659.2,0.0218745010378414,7634.736,0.00017348459081364,0.00810438964384889
101800000076 (集中交易) ,002528,英飞拓,0,60818,60818,0,0,0,5.76,5.78,0.0123,351528.04,0.00416956219596943,1459.632,3.31673105996718E-05,0.00798779396942095
101800000076 (集中交易) ,603002,宏昌电子,0,66050,66050,0,0,0,5.25,5.32,0.0114,351386,0.012947448591013,4491.4,0.00010205836733325,0.00798456638548364
101800000076 (集中交易) ,600792,云煤能源,0,77973,77973,0,0,0,4.41,4.51,0.0112,351658.23,0.0238365493757093,8187.165,0.000186037470051192,0.00799075228505596
101800000076 (集中交易) ,601015,陕西黑猫,0,52500,52500,0,0,0,6.54,6.75,0.0105,354375,0.0324258182930559,11130,0.000252907696579923,0.00805248562223812
101800000076 (集中交易) ,600396,金山股份,0,89700,89700,0,0,0,3.84,3.90,0.0104,349830,0.0153605831814631,5292.3,0.000120257268877801,0.00794920929870212
101800000076 (集中交易) ,000809,*ST新城,0,87700,87700,0,0,0,3.97,3.95,0.0102,346415,-0.00553877139979854,-1929.4,-4.38418786865502E-05,0.00787161003690334
101800000076 (集中交易) ,600231,凌钢股份,0,116600,116600,0,0,0,2.95,3.00,0.0101,349800,0.0155721056194989,5363.6,0.00012187742330423,0.00794852760679759
101800000076 (集中交易) ,000972,*ST中基,0,85500,85500,0,0,0,3.98,4.05,0.01,346275,0.0168214913381872,5728.5,0.00013016906916964,0.00786842880801554
101800000076 (集中交易) ,300189,神农基因,0,107600,107600,0,0,0,3.21,3.23,0.0094,347548,0.00529100529100526,1829.2,4.15650277254264E-05,0.00789735526783101
101800000076 (集中交易) ,002607,亚夏汽车,0,77420,77420,0,0,0,4.47,4.50,0.009,348390,0.0069366748713358,2400.02,5.45358068235173E-05,0.00791648808728477
101800000076 (集中交易) ,601188,龙江交通,0,73799,73799,0,0,0,4.73,4.79,0.0084,353497.21,0.0131133671742809,4575.538,0.000103970240448689,0.00803253954434227
101800000076 (集中交易) ,600397,安源煤业,0,86800,86800,0,0,0,4.00,4.04,0.0075,350672,0.0112640801001251,3906,8.8756285969558E-05,0.00796834211815587
101800000076 (集中交易) ,600569,安阳钢铁,0,128300,128300,0,0,0,2.70,2.73,0.0074,350259,0.011111111111111,3849,8.74610713509546E-05,0.00795895749293687
101800000076 (集中交易) ,002578,闽发铝业,0,78700,78700,0,0,0,4.35,4.42,0.0068,347854,0.0170271514035895,5823.8,0.000132334577119691,0.0079043085252572
101800000076 (集中交易) ,000420,吉林化纤,0,113200,113200,0,0,0,3.07,3.07,0.0066,347524,-0.000651041666666739,-226.4,-5.14450157283869E-06,0.00789680991430739
101800000076 (集中交易) ,600223,鲁商置业,0,75023,75023,0,0,0,4.59,4.65,0.0065,348856.95,0.0130718954248367,4501.38,0.000102285143506823,0.00792709862177875
101800000076 (集中交易) ,000698,沈阳化工,0,54319,54319,0,0,0,6.22,6.41,0.0063,348184.79,0.030380967690082,10266.291,0.000233281582140988,0.00791182508742716
101800000076 (集中交易) ,600117,西宁特钢,0,71800,71800,0,0,0,4.84,4.93,0.0061,353974,0.01838463127453,6390.2,0.000145204920277181,0.00804337367378093
101800000076 (集中交易) ,600744,华银电力,0,68600,68600,0,0,0,5.13,5.05,0.006,346430,-0.0161698811611144,-5693.8,-0.000129380578866736,0.0078719508828556
101800000076 (集中交易) ,002641,永高股份,0,65940,65940,0,0,0,5.24,5.30,0.0057,349482,0.0122230710466005,4220.16,9.58949635937762E-05,0.00794130167260959
101800000076 (集中交易) ,601518,吉林高速,0,92858,92858,0,0,0,3.70,3.76,0.0053,349146.08,0.0153929246556846,5292.906,0.000120271039054273,0.00793366854112396
101800000076 (集中交易) ,000968,蓝焰控股,0,25200,25200,0,0,0,13.75,13.51,0.0037,340452,-0.0175974403723095,-6098.4,-0.000138574330352471,0.00773611240934663
101800000076 (集中交易) ,000651,格力电器,0,9200,9200,0,0,0,34.66,36.54,0.003,336168,0.0542716177616204,17305.2,0.000393227158207986,0.00763876680538002
101800000076 (集中交易) ,601003,柳钢股份,0,79200,79200,0,0,0,4.33,4.40,0.0023,348480,0.0166358595194085,5702.4,0.0001295759972127,0.00791853316299835
101800000076 (集中交易) ,600724,宁波富达,0,69618,69618,0,0,0,4.88,4.92,0.002,342520.56,0.00819672131147542,2784.72,6.32773693459159E-05,0.00778311642954766
101800000076 (集中交易) ,511990,华宝添益,0,261579,261579,0,0,0,99.828,99.996,0,26156853.684,0.00168289457867524,43945.272,0.000998571205489506,0.594363846810289
101800000076 (集中交易) ,300301,长方集团,0,4700,4700,0,0,0,6.19,6.35,0,29845,0.0260138956212635,756.7,1.7194542138547E-05,0.000678169829688033
101800000076 (集中交易) ,600036,招商银行,0,15400,15400,0,0,0,21.54,20.93,-0.0174,322322,-0.0281389301634473,-9332.4,-0.0002120607176606,0.00732414326837682
101800000076 (集中交易) ,600519,贵州茅台,0,700,700,0,0,0,456.36,464.30,-0.0213,325010,0.0173918569209161,5555.9,0.000126247068412255,0.00738522286302254
101800000076 (集中交易) ,601318,中国平安,0,7100,7100,0,0,0,46.14,46.18,-0.0218,327878,0.000888619172500419,291.1,6.61468378027095E-06,0.00745039260909543
