账户,代码,名称,昨日余额,当前余额,可用数,冻结数,今日买入,今日卖出,成本价,最新价,涨跌,参考市值,盈亏比例,参考盈亏,盈亏占比,个股仓位
101800000076 (集中交易) ,300217,东方电热,0,8500,8500,0,0,100,3.34,3.61,0.1006,30685,0.0818100089901108,2320.5,0.000192936166688866,0.002551280445959
101800000076 (集中交易) ,300277,海联讯,0,3400,3400,0,0,100,8.29,8.99,0.1004,30566,0.0840467864464007,2369.8,0.000197035176823648,0.0025413862835647
101800000076 (集中交易) ,300370,安控科技,0,6000,6000,0,0,0,4.71,5.07,0.0998,30420,0.0775770456960681,2190,0.000182085845743856,0.00252924722718178
101800000076 (集中交易) ,601996,丰林集团,0,5800,0,0,5800,0,4.67,5.08,0.0996,29464,0.088493679022927,2395.4,0.00019916366890175,0.00244976135114017
101800000076 (集中交易) ,300263,隆华节能,0,4800,4800,0,0,100,5.90,6.09,0.0482,29232,0.0320284697508897,907.2,7.54284380177287E-05,0.00243047189168237
101800000076 (集中交易) ,300283,温州宏丰,0,3700,3700,0,0,0,7.45,7.76,0.0458,28712,0.0416107382550335,1147,9.53664224055719E-05,0.00238723689634593
101800000076 (集中交易) ,300305,裕兴股份,0,3100,3100,0,0,0,8.92,9.24,0.0452,28644,0.0357583230579532,988.9,8.22213209388579E-05,0.00238158308926347
101800000076 (集中交易) ,600159,大龙地产,0,0,0,0,0,4900,4.48,5.12,0.0449,0,0.143367574810183,0,0,0
101800000076 (集中交易) ,600744,华银电力,0,5600,5600,0,0,0,5.02,5.15,0.0404,28840,0.0269192422731806,756,6.28570316814406E-05,0.00239787935673644
101800000076 (集中交易) ,002528,英飞拓,0,4522,4522,0,0,0,6.20,6.32,0.0395,28579.04,0.0198483137001775,556.206,4.62453150309621E-05,0.00237618204061529
101800000076 (集中交易) ,000972,*ST中基,0,6800,6800,0,0,200,4.16,4.26,0.039,28968,0.0230547550432277,652.8,5.42765479915931E-05,0.00240852181712694
101800000076 (集中交易) ,300179,四方达,0,4300,4300,0,0,100,6.46,6.66,0.039,28638,0.0308001857297632,855.7,7.1146510594985E-05,0.00238108422393267
101800000076 (集中交易) ,002593,日上集团,0,5400,5400,0,0,0,5.21,5.36,0.0388,28944,0.0280015343306482,788.4,6.5550904467788E-05,0.00240652635580372
101800000076 (集中交易) ,002490,*ST墨龙,0,5900,2800,0,3100,0,4.74,4.84,0.032,28556,0.0208816705336427,584.1,4.85645399538749E-05,0.002374266397745
101800000076 (集中交易) ,600231,凌钢股份,0,9800,9800,0,0,100,2.90,2.93,0.0317,28714,0.0113910942354161,323.4,2.6888841330394E-05,0.00238740318478953
101800000076 (集中交易) ,600397,安源煤业,0,6800,0,0,6800,0,4.16,4.24,0.0316,28832,0.0202117420596729,571.2,4.7491979492644E-05,0.00239721420296203
101800000076 (集中交易) ,002306,*ST云网,0,7300,900,0,6400,0,3.89,3.92,0.0316,28616,0.00797120082283367,226.3,1.88155373935317E-05,0.00237925505105305
101800000076 (集中交易) ,603002,宏昌电子,0,5200,5200,0,0,0,5.42,5.53,0.0298,28756,0.0202952029520296,572,4.75584948700847E-05,0.00239089524210517
101800000076 (集中交易) ,002613,北玻股份,0,5900,5900,0,0,0,4.79,4.86,0.0275,28674,0.0144020037570444,407.1,3.38480126951249E-05,0.0023840774159175
101800000076 (集中交易) ,601003,柳钢股份,0,6800,6600,0,200,0,4.25,4.23,0.0267,28764,-0.00376825247291569,-108.8,-9.04609133193219E-06,0.00239156039587957
101800000076 (集中交易) ,002487,大金重工,0,4300,4300,0,0,100,6.46,6.61,0.0264,28423,0.0233782319244466,649.3,5.39855432152902E-05,0.00236320821624548
101800000076 (集中交易) ,000622,恒立实业,0,4500,4500,0,0,100,6.25,6.33,0.0259,28485,0.013124199743918,369,3.06802178445127E-05,0.00236836315799714
101800000076 (集中交易) ,002397,梦洁股份,0,4100,4100,0,0,100,6.75,6.86,0.0254,28126,0.0168989030536614,467.4,3.8861609269716E-05,0.00233851438237063
101800000076 (集中交易) ,600724,宁波富达,0,5800,5800,0,0,0,4.86,4.94,0.0249,28652,0.0175077239958805,493,4.09901013478177E-05,0.00238224824303788
101800000076 (集中交易) ,600691,阳煤化工,0,9700,9700,0,0,100,2.94,2.95,0.0243,28615,0.00442628532516185,126.1,1.04844863690868E-05,0.00237917190683125
101800000076 (集中交易) ,002248,*ST东数,0,4000,4000,0,0,100,7.03,7.17,0.0243,28680,0.0194795961893928,548,4.55630335468643E-05,0.0023845762812483
101800000076 (集中交易) ,600248,延长化建,0,4800,4800,0,0,0,5.86,5.93,0.0224,28464,0.0119453924914675,336,2.79364585250847E-05,0.00236661712933932
101800000076 (集中交易) ,600223,鲁商置业,0,6100,6100,0,0,0,4.59,4.65,0.022,28365,0.0141766630316249,396.5,3.2966683944036E-05,0.00235838585138103
101800000076 (集中交易) ,002336,人人乐,0,2800,2800,0,0,0,9.89,9.99,0.0215,27972,0.00980491256443945,271.6,2.25819706411101E-05,0.0023257101722133
101800000076 (集中交易) ,601015,陕西黑猫,0,4100,4100,0,0,0,6.83,6.89,0.0207,28249,0.00819432250512146,229.6,1.90899133254745E-05,0.00234874112165214
101800000076 (集中交易) ,600361,华联综超,0,4900,4900,0,0,0,5.71,5.83,0.0192,28567,0.0206582633053222,578.2,4.80739890452499E-05,0.00237518098418481
101800000076 (集中交易) ,600569,安阳钢铁,0,10600,10600,0,0,1,2.69,2.68,0.019,28408,-0.00334696913350684,-95.4,-7.93195875980083E-06,0.00236196105291847
101800000076 (集中交易) ,000420,吉林化纤,0,8800,8700,0,100,0,3.24,3.22,0.019,28336,-0.00463678516228738,-132,-1.09750372777118E-05,0.00235597466894881
101800000076 (集中交易) ,600117,西宁特钢,0,5700,5700,0,0,0,4.94,4.97,0.0184,28329,0.00627657420530466,176.7,1.46915839922097E-05,0.0023553926593962
101800000076 (集中交易) ,601518,吉林高速,0,7500,7500,0,0,100,3.76,3.76,0.0162,28200,0.00106496272630458,30,2.49432665402542E-06,0.00234466705478389
101800000076 (集中交易) ,600792,云煤能源,0,6300,6300,0,0,0,4.50,4.51,0.0158,28413,0.00133214920071053,37.8,3.14285158407203E-06,0.00236237677402747
101800000076 (集中交易) ,002330,得利斯,0,3300,3300,0,0,0,8.51,8.49,0.0156,28017,-0.0018810251587115,-52.8,-4.39001491108474E-06,0.00232945166219434
101800000076 (集中交易) ,600370,三房巷,0,6100,6100,0,0,0,4.57,4.60,0.0155,28060,0.00568430257979882,158.6,1.31866735776144E-05,0.00233302686373178
101800000076 (集中交易) ,600665,天地源,0,6000,6000,0,0,200,4.59,4.67,0.0152,28020,0.0176509043364566,486,4.04080917952118E-05,0.00232970109485974
101800000076 (集中交易) ,002641,永高股份,0,4100,0,0,4100,0,6.77,6.86,0.0148,28126,0.0137431653613122,381.3,3.17028917726631E-05,0.00233851438237063
101800000076 (集中交易) ,000809,*ST新城,0,6700,6700,0,0,100,4.18,4.19,0.0145,28073,0.00359281437125762,100.5,8.35599429098515E-06,0.00233410773861519
101800000076 (集中交易) ,601188,龙江交通,0,5600,0,0,5600,0,4.98,5.03,0.0141,28168,0.0098373820517969,274.4,2.28147744621525E-05,0.00234200643968627
101800000076 (集中交易) ,000780,*ST平能,0,6400,6400,0,0,100,4.41,4.40,0.0138,28160,-0.00136177939173839,-38.4,-3.19273811715254E-06,0.00234134128591186
101800000076 (集中交易) ,600190,锦州港,0,6600,6500,0,100,0,4.30,4.26,0.0119,28116,-0.00837988826815654,-237.6,-1.97550670998813E-05,0.00233768294015262
101800000076 (集中交易) ,600828,茂业商业,0,3700,3700,0,0,100,7.42,7.52,0.0108,27824,0.0140237324703343,384.8,3.1993896548966E-05,0.00231340482738678
101800000076 (集中交易) ,000761,本钢板材,0,5800,5800,0,0,0,4.90,4.88,0.0104,28304,-0.00347151317132946,-98.6,-8.19802026956354E-06,0.00235331405385118
101800000076 (集中交易) ,600396,金山股份,0,7100,7100,0,0,200,3.92,3.94,0.0103,27974,0.00458949515553284,127.8,1.06258315461483E-05,0.0023258764606569
101800000076 (集中交易) ,002305,南国置业,0,6400,6400,0,0,100,4.37,4.38,0.0069,28032,0.00137174211248291,38.4,3.19273811715254E-06,0.00233069882552135
