账户,代码,名称,昨日余额,当前余额,可用数,冻结数,今日买入,今日卖出,成本价,最新价,涨跌,参考市值,盈亏比例,参考盈亏,盈亏占比,个股仓位
101800000076 (集中交易) ,600231,凌钢股份,0,142700,140900,0,1800,0,2.97,3.27,0.101,466629,0.102123356926188,43238.1,0.00100037099129816,0.010796082975396
101800000076 (集中交易) ,000968,蓝焰控股,0,32300,32300,0,0,400,13.68,13.83,0.0533,446709,0.0108171319982458,4780.4,0.000110600916478794,0.0103352072628495
101800000076 (集中交易) ,300277,海联讯,0,51700,50100,0,1600,0,8.41,8.50,0.0379,439450,0.0108217386133903,4704.7,0.000108849496225793,0.0101672606364752
101800000076 (集中交易) ,600665,天地源,0,87570,86270,0,1300,0,4.53,5.00,0.0331,437850,0.103509159126021,41070.33,0.000950216747152228,0.0101302425069534
101800000076 (集中交易) ,600117,西宁特钢,0,86700,85300,0,1400,0,4.87,5.04,0.0307,436968,0.0340582683627412,14392.2,0.00033298270231489,0.0101098362630545
101800000076 (集中交易) ,601003,柳钢股份,0,98100,95100,0,3000,0,4.36,4.45,0.0301,436545,0.0206422018348624,8829,0.000204270665967549,0.0101000495950622
101800000076 (集中交易) ,002708,光洋股份,0,49800,48600,0,1200,0,8.77,8.73,0.0259,434754,-0.00501481650330507,-2191.2,-5.06963283801217E-05,0.0100586124263287
101800000076 (集中交易) ,600519,贵州茅台,0,800,800,0,0,100,454.95,484.68,0.0253,387744,0.0653595489564673,23788,0.000550367040665541,0.00897097350831595
101800000076 (集中交易) ,600370,三房巷,0,95100,93300,0,1800,0,4.43,4.57,0.0247,434607,0.0306720793865584,12933.6,0.000299236049989568,0.0100552113856789
101800000076 (集中交易) ,601996,丰林集团,0,99800,98600,0,1200,0,4.28,4.35,0.0235,434130,0.0168302945301543,7185.6,0.000166248419682458,0.0100441753558152
101800000076 (集中交易) ,600569,安阳钢铁,0,155300,153500,0,1800,0,2.72,2.79,0.022,433287,0.0276243093922653,11647.5,0.000269480414753317,0.0100246714288234
101800000076 (集中交易) ,600163,中闽能源,0,91600,91100,0,500,0,4.55,4.73,0.0216,433268,0.0400175901495164,16671.2,0.000385710400552521,0.0100242318385353
101800000076 (集中交易) ,600695,绿庭投资,0,63800,63000,0,800,0,6.83,6.78,0.0211,432564,-0.00659340659340658,-2871,-6.64244061607016E-05,0.0100079438615457
101800000076 (集中交易) ,300126,锐奇股份,0,51000,49900,0,1100,0,8.68,8.48,0.0205,432480,-0.0225910557860765,-9996,-0.000231270764187521,0.0100060004097458
101800000076 (集中交易) ,600828,茂业商业,0,53100,53100,0,0,4100,7.04,8.04,0.0203,426924,0.142532329117522,53259.3,0.00123222479102565,0.00987745495498132
101800000076 (集中交易) ,000761,本钢板材,0,85793,85793,0,0,500,4.81,5.04,0.0202,432396.72,0.0471639310201538,19475.011,0.000450580299772947,0.0100040736161042
101800000076 (集中交易) ,600223,鲁商置业,0,93723,91823,0,1900,0,4.60,4.61,0.0199,432063.03,0.00130321459600352,562.338,1.3010438074398E-05,0.00999635325382912
101800000076 (集中交易) ,600505,西昌电力,0,52100,51600,0,500,0,8.26,8.28,0.0185,431388,0.00290697674418594,1250.4,2.89296682212962E-05,0.00998073553634717
101800000076 (集中交易) ,002593,日上集团,0,82208,81408,0,800,0,5.11,5.24,0.0175,430769.92,0.025440313111546,10687.04,0.000247258894327992,0.0099664354329129
101800000076 (集中交易) ,000651,格力电器,0,10600,10600,0,0,500,34.65,40.64,0.0157,430784,0.172871572871573,63494,0.00146901819741121,0.00996676119245269
101800000076 (集中交易) ,300169,天晟新材,0,55398,54398,0,1000,0,7.61,7.77,0.0157,430442.46,0.020488573680063,8642.088,0.000199946208076811,0.00995885920997964
101800000076 (集中交易) ,002228,合兴包装,0,93133,92633,0,500,0,4.65,4.62,0.0154,430274.46,-0.00538213132400419,-2328.325,-5.38688977617957E-05,0.00995497230637985
101800000076 (集中交易) ,002397,梦洁股份,0,64800,64000,0,800,0,6.52,6.64,0.0153,430272,0.0191864927091328,8100,0.000187404280704174,0.00995491539100571
101800000076 (集中交易) ,601015,陕西黑猫,0,59900,59900,0,0,1900,6.56,7.17,0.0141,429483,0.0923217550274223,36299.4,0.000839834931727541,0.00993666082588527
101800000076 (集中交易) ,600248,延长化建,0,71800,69500,0,2300,0,6.19,5.98,0.0136,429364,-0.0333010022631748,-14790.8,-0.000342204843832011,0.00993390760250208
101800000076 (集中交易) ,601518,吉林高速,0,114858,113558,0,1300,0,3.72,3.74,0.0136,429568.92,0.00618778584880283,2641.734,6.11200321088592E-05,0.00993864869944059
101800000076 (集中交易) ,603002,宏昌电子,0,80850,79850,0,1000,0,5.27,5.31,0.0134,429313.5,0.00759013282732449,3234,7.48228942959627E-05,0.00993273921778905
101800000076 (集中交易) ,002487,大金重工,0,68700,66900,0,1800,0,6.37,6.25,0.013,429375,-0.0193001726031697,-8450.1,-0.000195504310170165,0.00993416210214254
101800000076 (集中交易) ,000698,沈阳化工,0,67119,65919,0,1200,0,6.20,6.39,0.0127,428890.41,0.0303128023218316,12618.372,0.000291942830656504,0.00992295046752693
101800000076 (集中交易) ,300305,裕兴股份,0,48400,47500,0,900,0,8.91,8.86,0.0126,428824,-0.00516505726476546,-2226.4,-5.15107272296015E-05,0.00992141398378847
101800000076 (集中交易) ,600982,宁波热电,0,88100,87200,0,900,0,4.91,4.87,0.0125,429047,-0.00754024862441409,-3259.7,-7.54174980014068E-05,0.00992657338559057
101800000076 (集中交易) ,300189,神农基因,0,130100,126700,0,3400,0,3.23,3.30,0.0123,429330,0.0232558139534883,9757.5,0.000225752749255676,0.00993312096724974
101800000076 (集中交易) ,300154,瑞凌股份,0,49917,49717,0,200,0,8.66,8.57,0.0118,427788.69,-0.00982091276718649,-4242.945,-9.81661797274531E-05,0.00989746070899145
101800000076 (集中交易) ,600467,好当家,0,124700,123000,0,1700,0,3.49,3.44,0.0118,428968,-0.01432664756447,-6235,-0.000144255023480312,0.00992474561544543
101800000076 (集中交易) ,600792,云煤能源,0,96073,94873,0,1200,0,4.43,4.46,0.0113,428485.58,0.00768187980117483,3266.482,7.55744085979174E-05,0.00991358418666799
101800000076 (集中交易) ,002495,佳隆股份,0,94400,93300,0,1100,0,4.59,4.54,0.0111,428576,-0.00981461286804797,-4248,-9.82831338804111E-05,0.00991567617371259
101800000076 (集中交易) ,300179,四方达,0,65500,64500,0,1000,0,6.61,6.54,0.0108,428370,-0.0105900151285931,-4585,-0.000106080077410943,0.00991091008953666
101800000076 (集中交易) ,002330,得利斯,0,48400,0,0,48400,0,8.82,8.84,0.0103,427856,0.00272232304900172,1161.6,2.68751620328356E-05,0.00989901801542777
101800000076 (集中交易) ,000798,中水渔业,0,47779,47129,0,650,0,8.98,8.93,0.0102,426666.47,-0.00501392757660166,-2150.055,-4.97443840431373E-05,0.00987149665567147
101800000076 (集中交易) ,002613,北玻股份,0,84410,82710,0,1700,0,4.93,5.07,0.01,427958.7,0.0288149350649351,11986.22,0.000277317152773084,0.00990139411661646
101800000076 (集中交易) ,000420,吉林化纤,0,139500,137700,0,1800,0,3.08,3.07,0.0099,428265,-0.00195058517555274,-837,-1.9365109006098E-05,0.00990848077478679
