账户,代码,名称,昨日余额,当前余额,可用数,冻结数,今日买入,今日卖出,成本价,最新价,涨跌,参考市值,盈亏比例,参考盈亏,盈亏占比,个股仓位
101800000076 (集中交易) ,511990,华宝添益,0,83032,83032,0,0,0,99.961,100.014,0,8304362.448,0.000530206780644424,4400.696,0.000368603448642426,0.695575571934407
101800000076 (集中交易) ,600231,凌钢股份,0,22100,22100,0,0,0,2.96,3.03,0,66963,0.0253807106598984,1657.5,0.000138832633775389,0.00560883840452573
101800000076 (集中交易) ,000622,恒立实业,0,10800,10800,0,0,0,6.27,6.20,0,66960,-0.0116371751952813,-788.4,-6.60365903279137E-05,0.00560858712374062
101800000076 (集中交易) ,000420,吉林化纤,0,21600,21600,0,0,0,3.22,3.10,0,66960,-0.0360696517412936,-2505.6,-0.000209869711727068,0.00560858712374062
101800000076 (集中交易) ,002330,得利斯,0,8400,8400,0,0,0,8.40,7.97,0,66948,-0.0515292157562776,-3637.2,-0.000304652823872004,0.00560758200060016
101800000076 (集中交易) ,300305,裕兴股份,0,7700,7700,0,0,0,8.97,8.69,0,66913,-0.0306748466257669,-2117.5,-0.000177362354159509,0.0056046503914405
101800000076 (集中交易) ,600569,安阳钢铁,0,24600,24600,0,0,0,2.71,2.72,0,66912,0.00554528650646955,369,3.09075365690007E-05,0.00560456663117879
101800000076 (集中交易) ,600396,金山股份,0,17700,17700,0,0,0,3.91,3.78,0,66906,-0.0330007674597084,-2283.3,-0.000191249805550134,0.00560406406960857
101800000076 (集中交易) ,601003,柳钢股份,0,15000,15000,0,0,0,4.39,4.46,0,66900,0.0161768056504898,1065,8.92046787154085E-05,0.00560356150803834
101800000076 (集中交易) ,000809,*ST新城,0,16600,16600,0,0,0,4.15,4.03,0,66898,-0.0286816100265124,-1975.4,-0.000165460020971285,0.00560339398751493
101800000076 (集中交易) ,600408,安泰集团,0,19000,19000,0,0,0,3.74,3.52,0,66880,-0.0580679689590581,-4123,-0.000345343559008103,0.00560188630280425
101800000076 (集中交易) ,002578,闽发铝业,0,15200,15200,0,0,0,4.36,4.40,0,66880,0.00917431192660551,608,5.09262391164022E-05,0.00560188630280425
