账户,代码,名称,昨日余额,当前余额,可用数,冻结数,今日买入,今日卖出,成本价,最新价,涨跌,参考市值,盈亏比例,参考盈亏,盈亏占比,个股仓位
101800000076 (集中交易) ,600695,绿庭投资,0,56879,56879,0,0,0,6.39,7.03,0.0619,399859.37,0.100673242523877,36573.197,0.000826622295912864,0.00903756569248434
101800000076 (集中交易) ,601318,中国平安,0,8100,8100,0,0,0,46.23,48.56,0.0398,393336,0.0505137912385073,18913.5,0.000427480288194329,0.00889012539388291
101800000076 (集中交易) ,000651,格力电器,0,10300,10300,0,0,0,34.83,37.31,0.0367,384293,0.0711107283323286,25513.1,0.000576643526620177,0.00868573676955947
101800000076 (集中交易) ,601015,陕西黑猫,0,55900,55900,0,0,0,6.55,6.97,0.0357,389623,0.0641221374045801,23478,0.0005306464803567,0.00880620468591952
101800000076 (集中交易) ,000333,美的集团,0,9500,9500,0,0,0,38.00,40.34,0.0328,383230,0.0614672139774762,22192,0.000501580487779022,0.0086617109918689
101800000076 (集中交易) ,600397,安源煤业,0,93400,93400,0,0,0,4.00,4.17,0.0246,389478,0.0427606901725431,15971.4,0.000360983354475211,0.00880292741614988
101800000076 (集中交易) ,600828,茂业商业,0,51600,51600,0,0,0,7.06,7.53,0.0245,388548,0.06657223796034,24252,0.000548140320368459,0.00878190768590319
101800000076 (集中交易) ,000761,本钢板材,0,75893,75893,0,0,0,4.78,5.07,0.0242,384777.51,0.0606694560669456,22008.97,0.000497443669255311,0.00869668759698079
101800000076 (集中交易) ,002613,北玻股份,0,73010,73010,0,0,0,4.88,5.32,0.0231,388413.2,0.0897173289635397,31978.38,0.000722770883146311,0.00877886095511044
101800000076 (集中交易) ,601003,柳钢股份,0,85800,85800,0,0,0,4.34,4.51,0.0227,386958,0.0403690888119953,15015,0.000339366935111843,0.0087459707277395
101800000076 (集中交易) ,300189,神农基因,0,116900,116900,0,0,0,3.22,3.33,0.0215,389277,0.0351258936897731,13209.7,0.000298563796386741,0.00879838444219333
101800000076 (集中交易) ,600117,西宁特钢,0,76500,76500,0,0,0,4.85,5.02,0.0203,384030,0.0359059017746594,13311,0.000300853364853396,0.00867979248025315
101800000076 (集中交易) ,300169,天晟新材,0,47700,47700,0,0,0,7.57,7.95,0.0192,379215,0.0508922670191672,18364.5,0.000415071866790639,0.00857096452204046
101800000076 (集中交易) ,002487,大金重工,0,58828,58828,0,0,0,6.27,6.51,0.0188,382970.28,0.0386088066368858,14236.376,0.000321768584097223,0.00865584083666496
101800000076 (集中交易) ,002607,亚夏汽车,0,83820,83820,0,0,0,4.47,4.55,0.0179,381381,0.0181248601476839,6789.42,0.000153453523582221,0.00861992015184081
