账户,代码,名称,昨日余额,当前余额,可用数,冻结数,今日买入,今日卖出,成本价,最新价,涨跌,参考市值,盈亏比例,参考盈亏,盈亏占比,个股仓位
101800000076 (集中交易) ,600695,绿庭投资,0,44053,44053,0,0,0,6.35,6.46,0.0336,284582.38,0.0181245074862096,5066.095,0.00011578314700339,0.00650399243166866
101800000076 (集中交易) ,002490,*ST墨龙,0,64085,64085,0,0,0,4.46,4.44,0.0326,284537.4,-0.00359066427289049,-1025.36,-2.34341060740858E-05,0.0065029644355588
101800000076 (集中交易) ,002330,得利斯,0,30000,30000,0,0,0,8.17,9.36,0.0308,280800,0.145514624892914,35670,0.000815220570007255,0.00641754796910673
101800000076 (集中交易) ,600724,宁波富达,0,58918,58918,0,0,0,4.87,4.97,0.029,292822.46,0.0209531635168446,6009.636,0.000137347319468913,0.00669231546824016
101800000076 (集中交易) ,002306,*ST云网,0,46200,46200,0,0,0,3.96,3.94,0.0287,182028,-0.00605449041372352,-1108.8,-2.53410868523702E-05,0.0041601617582641
101800000076 (集中交易) ,600370,三房巷,0,65000,65000,0,0,0,4.38,4.49,0.0275,291850,0.0260511882998172,7410,0.000169351960295872,0.00667009036603917
101800000076 (集中交易) ,000798,中水渔业,0,33000,33000,0,0,0,8.61,8.67,0.0273,286110,0.00673478866697629,1914,4.37435427808771E-05,0.00653890544672766
101800000076 (集中交易) ,300169,天晟新材,0,37700,37700,0,0,0,7.53,7.60,0.027,286520,0.00902814657461493,2563.6,5.85898360883263E-05,0.00654827579810706
101800000076 (集中交易) ,601015,陕西黑猫,0,43900,43900,0,0,0,6.51,6.60,0.0264,289740,0.0139806421877399,3994.9,9.13015042086342E-05,0.00662186733820864
101800000076 (集中交易) ,300283,温州宏丰,0,39200,39200,0,0,0,7.14,7.21,0.0256,282632,0.00994537050007,2783.2,6.36086877051918E-05,0.00645941744161173
101800000076 (集中交易) ,600397,安源煤业,0,72300,72300,0,0,0,3.99,3.99,0.0231,288477,-0.000751314800901495,-216.9,-4.95714442485488E-06,0.00659300208505699
101800000076 (集中交易) ,603002,宏昌电子,0,55000,55000,0,0,0,5.25,5.24,0.0214,288200,-0.00190476190476186,-550,-1.25699835577233E-05,0.00658667138424701
101800000076 (集中交易) ,000761,本钢板材,0,60293,60293,0,0,0,4.77,4.77,0.0214,287597.61,0.00104931794333681,301.465,6.88983653314374E-06,0.00657290405261913
101800000076 (集中交易) ,601003,柳钢股份,0,66200,66200,0,0,0,4.32,4.37,0.021,289294,0.011105969458584,3177.6,7.26225086418574E-05,0.0066116742242691
101800000076 (集中交易) ,601996,丰林集团,0,65700,65700,0,0,0,4.22,4.39,0.0209,288423,0.0415183867141162,11497.5,0.000262769792645316,0.00659176794121678
101800000076 (集中交易) ,300277,海联讯,0,33800,33800,0,0,0,8.35,8.35,0.0208,282230,0.000119774823332069,33.8,7.72482625910996E-07,0.00645022992635681
101800000076 (集中交易) ,600792,云煤能源,0,65073,65073,0,0,0,4.40,4.44,0.0207,288924.12,0.00977939504207418,2798.139,6.39501113131351E-05,0.00660322079605395
101800000076 (集中交易) ,002593,日上集团,0,56400,56400,0,0,0,5.07,5.09,0.018,287076,0.00335107431500088,958.8,2.19129095184456E-05,0.00656098290875814
101800000076 (集中交易) ,600163,中闽能源,0,62700,62700,0,0,0,4.52,4.55,0.0179,285285,0.00730573389417743,2069.1,4.72882781441551E-05,0.00652005047139108
101800000076 (集中交易) ,002528,英飞拓,0,50523,50523,0,0,0,5.76,5.69,0.0179,287475.87,-0.0128383067314365,-3738.702,-8.54462230313222E-05,0.00657012174389491
101800000076 (集中交易) ,600665,天地源,0,62570,62570,0,0,0,4.58,4.58,0.0178,286570.6,0.000218388294387494,62.57,1.43000703855772E-06,0.00654943223659437
101800000076 (集中交易) ,002397,梦洁股份,0,44100,44100,0,0,0,6.45,6.52,0.0156,287532,0.0116369278510472,3307.5,7.5591310213036E-05,0.00657140456785327
101800000076 (集中交易) ,000809,*ST新城,0,72700,72700,0,0,0,3.98,3.95,0.0154,287165,-0.00778698819392105,-2253.7,-5.15072217164382E-05,0.00656301696064293
101800000076 (集中交易) ,600691,阳煤化工,0,105300,105300,0,0,0,2.73,2.74,0.0148,288522,0.00476714338100489,1368.9,3.12855463493953E-05,0.00659403053825717
101800000076 (集中交易) ,600117,西宁特钢,0,59600,59600,0,0,0,4.84,4.82,0.0147,287272,-0.00392643108080184,-1132.4,-2.58804534195743E-05,0.0065654623938078
101800000076 (集中交易) ,600408,安泰集团,0,81300,81300,0,0,0,3.58,3.49,0.0145,283737,-0.0251396648044692,-7317,-0.000167226490348839,0.00648467168130498
101800000076 (集中交易) ,600231,凌钢股份,0,96500,96500,0,0,0,2.95,2.97,0.0137,286605,0.00643849542527961,1833.5,4.19037542783376E-05,0.00655021843192961
