账户,代码,名称,昨日余额,当前余额,可用数,冻结数,今日买入,今日卖出,成本价,最新价,涨跌,参考市值,盈亏比例,参考盈亏,盈亏占比,个股仓位
101800000076 (集中交易) ,600569,安阳钢铁,0,71800,25100,0,46700,0,2.70,2.69,0.0037,193142,-0.00296515937731653,-574.4,-1.47558664679188E-05,0.00496166009983769
101800000076 (集中交易) ,600117,西宁特钢,0,40400,14000,0,26400,0,4.85,4.77,0.0021,192708,-0.0169002473206927,-3312.8,-8.5103124016228E-05,0.00495051099460253
101800000076 (集中交易) ,600744,华银电力,0,37000,13200,0,23800,0,5.18,5.21,0.0019,192770,0.00598571152732182,1147,2.94654924072125E-05,0.00495210372392184
101800000076 (集中交易) ,000698,沈阳化工,0,31519,10900,0,20619,0,6.14,6.10,0.0016,192265.9,-0.0068381634646696,-1323.798,-3.40072885071343E-05,0.00493915380698855
101800000076 (集中交易) ,600231,凌钢股份,0,65700,23000,0,42700,0,2.94,2.93,0,192501,-0.00407885791978246,-788.4,-2.0253351537791E-05,0.00494519333381064
101800000076 (集中交易) ,300301,长方集团,0,4700,4700,0,0,0,6.19,6.35,0,29845,0.0260138956212635,756.7,1.9439004450338E-05,0.000766693653786622
101800000076 (集中交易) ,002613,北玻股份,0,41010,14600,0,26410,0,4.74,4.68,0,191926.8,-0.0126582278481014,-2460.6,-6.3210802630503E-05,0.00493044260517924
101800000076 (集中交易) ,002330,得利斯,0,24000,8400,0,15600,0,8.15,7.99,0,191760,-0.019872423945044,-3888,-9.98795418302023E-05,0.00492615764952665
101800000076 (集中交易) ,000761,本钢板材,0,40893,14200,0,26693,0,4.77,4.70,0,192197.1,-0.0155006284038542,-3026.082,-7.7737572968267E-05,0.00493738639122777
101800000076 (集中交易) ,000420,吉林化纤,0,63900,22400,0,41500,0,3.09,3.01,0,192339,-0.0246273493195075,-4856.4,-0.000124756946230503,0.00494103168623438
101800000076 (集中交易) ,000333,美的集团,0,5200,1800,0,3400,0,36.47,36.39,0,189228,-0.00230301036354653,-436.8,-1.12210349463561E-05,0.00486111263926068
101800000076 (集中交易) ,511990,华宝添益,0,298090,298090,0,31000,90000,99.979,100.001,-0.0001,29809298.09,0.000220046209704094,6557.98,0.000168469145507107,0.765776500902553
101800000076 (集中交易) ,600223,鲁商置业,0,42200,14900,0,27300,0,4.57,4.55,-0.0022,192010,-0.00350416119141481,-675.2,-1.7345336070924E-05,0.00493257994516902
101800000076 (集中交易) ,000809,*ST新城,0,48900,16800,0,32100,0,4.00,3.92,-0.0025,191688,-0.0204897551224387,-4009.8,-0.000103008484267167,0.00492430802838164
101800000076 (集中交易) ,601318,中国平安,0,4200,1400,0,2800,0,44.74,44.67,-0.0065,187614,-0.00165385303057389,-310.8,-7.98419794259951E-06,0.00481965029859351
101800000076 (集中交易) ,600519,贵州茅台,0,400,100,0,300,0,444.58,444.41,-0.0065,177764,-0.000377886445123127,-67.2,-1.72631306867016E-06,0.00456661185028397
101800000076 (集中交易) ,000651,格力电器,0,5700,1900,0,3800,0,33.49,33.27,-0.0069,189639,-0.00659878773401799,-1259.7,-3.23606632827947E-05,0.00487167089329674
101800000076 (集中交易) ,002578,闽发铝业,0,44700,15500,0,29200,0,4.32,4.27,-0.007,190869,-0.0106580166821131,-2056.2,-5.28220971993987E-05,0.00490326858785722
101800000076 (集中交易) ,601003,柳钢股份,0,44800,15700,0,29100,0,4.31,4.26,-0.007,190848,-0.0125173852573019,-2419.2,-6.21472704721259E-05,0.00490272911502326
101800000076 (集中交易) ,600036,招商银行,0,8600,2900,0,5700,0,22.00,21.98,-0.0081,189028,-0.00090909090909089,-172,-4.4185394019534E-06,0.00485597480274678
