账户,代码,名称,昨日余额,当前余额,可用数,冻结数,今日买入,今日卖出,成本价,最新价,涨跌,参考市值,盈亏比例,参考盈亏,盈亏占比,个股仓位
101800000076 (集中交易) ,300263,隆华节能,0,6400,5800,0,600,0,5.98,6.32,0.0243,40448,0.0575635876840697,2201.6,0.000183085757511022,0.00336366856822576
101800000076 (集中交易) ,000420,吉林化纤,0,12200,11000,0,1200,0,3.24,3.31,0.0216,40382,0.0203452527743526,805.2,6.69606885664404E-05,0.00335817998719572
101800000076 (集中交易) ,600828,茂业商业,0,5300,4700,0,600,0,7.45,7.63,0.0187,40439,0.0245736538203303,969.9,8.06571930459396E-05,0.00336292012535803
101800000076 (集中交易) ,600248,延长化建,0,6500,6000,0,500,0,5.91,6.15,0.0182,39975,0.0399053094352385,1534,0.000127567928789021,0.0033243337375105
101800000076 (集中交易) ,600159,大龙地产,0,7800,0,0,7800,0,5.03,5.14,0.0178,40092,0.0222752585521082,873.6,7.26488543612051E-05,0.00333406349479102
101800000076 (集中交易) ,600117,西宁特钢,0,8000,7100,0,900,0,4.95,4.95,0,39600,0,0,0,0.00329314861802166
101800000076 (集中交易) ,300301,长方集团,0,4700,4700,0,0,0,6.19,6.35,0,29845,0.0260138956212635,756.7,6.29274131125502E-05,0.0024819197097186
101800000076 (集中交易) ,300277,海联讯,0,4300,3900,0,400,0,8.47,9.07,-0.0011,39001,0.0710911667453945,2588.6,0.000215268800823507,0.00324333558715815
101800000076 (集中交易) ,603002,XD宏昌电,0,7100,6400,0,700,0,5.45,5.56,-0.0018,39476,0.0205580029368574,795.2,6.61290853800713E-05,0.00328283673851068
101800000076 (集中交易) ,002593,日上集团,0,7400,6600,0,800,0,5.26,5.35,-0.0019,39590,0.0178843226788431,695.6,5.7846317643835E-05,0.00329231701483529
101800000076 (集中交易) ,000761,本钢板材,0,8000,7300,0,700,0,4.90,4.90,-0.002,39200,0.000816993464052379,32,2.66113019638114E-06,0.00325988449056689
101800000076 (集中交易) ,002305,南国置业,0,8900,8100,0,800,0,4.39,4.41,-0.0023,39249,0.00432703256661356,169.1,1.40624098815016E-05,0.0032639593461801
