账户,代码,名称,昨日余额,当前余额,可用数,冻结数,今日买入,今日卖出,成本价,最新价,涨跌,参考市值,盈亏比例,参考盈亏,盈亏占比,个股仓位
101800000076 (集中交易) ,600792,云煤能源,0,100673,99773,0,900,0,4.44,4.66,0.0108,469136.18,0.0504959422903517,22550.752,0.000517506967801824,0.0107659931694487
101800000076 (集中交易) ,601188,龙江交通,0,96299,95599,0,700,0,4.75,4.87,0.0104,468976.13,0.0246160319798022,11266.983,0.000258560876755006,0.0107623202546742
101800000076 (集中交易) ,600448,华纺股份,0,78700,78700,0,0,300,5.97,5.96,0.0102,469052,-0.00167504187604687,-787,-1.80605056390153E-05,0.0107640613608531
101800000076 (集中交易) ,000798,中水渔业,0,51479,51279,0,200,0,8.98,9.10,0.01,468458.9,0.0132501948558067,6126.001,0.000140582815254274,0.010750450578268
101800000076 (集中交易) ,300390,天华超净,0,50575,50575,0,0,200,9.22,9.26,0.0098,468324.5,0.00433839479392615,2023,4.64249083960965E-05,0.0107473662936963
101800000076 (集中交易) ,000420,吉林化纤,0,151700,151100,0,600,0,3.08,3.09,0.0098,468753,0.00455136540962282,2123.8,4.87381218248293E-05,0.010757199745623
101800000076 (集中交易) ,002487,大金重工,0,74000,73800,0,200,0,6.37,6.33,0.0096,468420,-0.00565504241281803,-2664,-6.11349263307964E-05,0.0107495578798317
101800000076 (集中交易) ,002181,粤 传 媒,0,85800,85800,0,0,400,5.40,5.46,0.0092,468468,0.0105496946141033,4890.6,0.000112232158676198,0.0107506594100359
101800000076 (集中交易) ,000698,沈阳化工,0,71019,70819,0,200,0,6.22,6.59,0.0092,468015.21,0.0593152226330172,26206.011,0.000601389846812702,0.0107402685379288
101800000076 (集中交易) ,002228,合兴包装,0,96533,96533,0,0,2900,4.65,4.70,0.0086,453705.1,0.0118406889128096,5309.315,0.000121841059081078,0.0104118723214739
101800000076 (集中交易) ,600163,中闽能源,0,97700,97700,0,0,0,4.56,4.79,0.0084,467983,0.0504385964912282,22471,0.000515676775367615,0.0107395293652647
101800000076 (集中交易) ,600248,延长化建,0,77000,77000,0,0,200,6.17,6.08,0.0083,468160,-0.0152251376741173,-7238,-0.000166101575368733,0.0107435912578925
101800000076 (集中交易) ,601518,吉林高速,0,121458,121458,0,0,1600,3.72,3.85,0.0079,467613.3,0.0343901128425578,15546.624,0.000356772414764486,0.0107310452878381
101800000076 (集中交易) ,002593,日上集团,0,88108,87908,0,200,0,5.07,5.25,0.0077,462567,0.0355029585798816,15859.44,0.000363951087104987,0.0106152400405621
101800000076 (集中交易) ,603002,宏昌电子,0,87550,87550,0,0,700,5.27,5.34,0.0075,467517,0.0130904951622083,6040.95,0.000138631018475234,0.010728835342866
101800000076 (集中交易) ,600190,锦州港,0,107700,106400,0,1300,0,4.29,4.34,0.007,467418,0.0121268656716417,5600.4,0.000128521036570192,0.0107265634368199
101800000076 (集中交易) ,300283,温州宏丰,0,64300,64300,0,0,500,7.19,7.27,0.0069,467461,0.0114079020589872,5272.6,0.000120998503217626,0.0107275502242944
101800000076 (集中交易) ,002495,佳隆股份,0,101600,101300,0,300,0,4.58,4.60,0.0066,467360,0.00349040139616056,1625.6,3.7305156247501E-05,0.0107252324211565
101800000076 (集中交易) ,600223,鲁商置业,0,99523,99523,0,0,600,4.61,4.69,0.0064,466762.87,0.0184581976112921,8459.455,0.000194132191525408,0.0107115291559313
101800000076 (集中交易) ,600159,大龙地产,0,97870,97370,0,500,0,4.86,4.77,0.0063,466839.9,-0.0181144503911075,-8612.56,-0.000197645728648485,0.0107132968824236
101800000076 (集中交易) ,300179,四方达,0,71000,71000,0,0,800,6.60,6.58,0.0061,467180,-0.00303030303030297,-1420,-3.25869352063554E-05,0.0107211016828909
101800000076 (集中交易) ,002549,凯美特气,0,56400,0,0,56400,0,8.24,8.27,0.0061,466428,0.00364077669902905,1692,3.88289396965869E-05,0.0107038443763591
101800000076 (集中交易) ,600695,绿庭投资,0,70500,69800,0,700,0,6.80,6.62,0.0061,466710,-0.0268998971042187,-12901.5,-0.000296070665186475,0.0107103158663085
101800000076 (集中交易) ,002613,北玻股份,0,92210,92110,0,100,0,4.94,5.06,0.006,466582.6,0.0251215559157212,11434.04,0.000262394591990758,0.0107073922215583
101800000076 (集中交易) ,002641,永高股份,0,88640,88640,0,0,800,5.26,5.26,0.0057,466246.4,0.000951474785918153,443.2,1.01707955517301E-05,0.0106996769204201
101800000076 (集中交易) ,300217,东方电热,0,127500,126400,0,1100,0,3.78,3.66,0.0055,466650,-0.0325138778747026,-15682.5,-0.000359890571389908,0.0107089389535534
101800000076 (集中交易) ,300126,锐奇股份,0,53100,53100,0,0,1000,8.68,8.77,0.0046,465687,0.0102522750835158,4725.9,0.00010845253316318,0.0106868395038324
101800000076 (集中交易) ,300370,安控科技,0,95500,94100,0,1400,0,4.93,4.88,0.0041,466040,-0.00913705583756344,-4297.5,-9.86213760910651E-05,0.0106949403405422
101800000076 (集中交易) ,002578,闽发铝业,0,106900,106900,0,0,0,4.36,4.35,0.0023,465015,-0.00160661005278874,-748.3,-1.71723969119125E-05,0.0106714180809742
101800000076 (集中交易) ,600370,三房巷,0,102000,101100,0,900,0,4.44,4.55,0,464100,0.0240828269187486,10914,0.000250460430170537,0.0106504201614574
101800000076 (集中交易) ,300277,海联讯,0,53500,53500,0,0,300,8.42,8.67,0,463845,0.0299358517462581,13482,0.000309392296093017,0.0106445682822478
101800000076 (集中交易) ,511990,华宝添益,0,153428,153428,0,0,0,99.487,100.001,0,15342953.428,0.0051665041663736,78861.992,0.0018097680447522,0.352098471290398
101800000076 (集中交易) ,300260,新莱应材,0,34800,34800,0,0,500,13.68,13.33,-0.0007,463884,-0.0257984360154937,-12284.4,-0.000281909117499262,0.0106454632755387
101800000076 (集中交易) ,600505,西昌电力,0,0,0,0,0,55700,8.27,8.36,-0.0012,0,0.0111272375423317,0,0,0
101800000076 (集中交易) ,000968,蓝焰控股,0,32100,31900,0,200,0,13.69,14.33,-0.009,459993,0.0469788850734274,20640.3,0.000473664872351928,0.0105561704833641
101800000076 (集中交易) ,601318,中国平安,0,9300,9200,0,100,0,46.49,48.94,-0.0135,455142,0.0526315789473683,22757.1,0.000522242354355318,0.0104448470871064
101800000076 (集中交易) ,600036,招商银行,0,19400,19200,0,200,0,21.36,23.52,-0.0163,456288,0.10122670662047,41942.8,0.000962526271812059,0.0104711461207306
101800000076 (集中交易) ,000651,格力电器,0,11200,11200,0,0,200,35.04,40.49,-0.0165,453488,0.155569508262222,61051.2,0.00140103626666919,0.0104068901921547
101800000076 (集中交易) ,600519,贵州茅台,0,900,900,0,0,0,456.82,460.37,-0.0243,414333,0.00776890729629325,3194.1,7.32999505229717E-05,0.00950833987665835
101800000076 (集中交易) ,000333,美的集团,0,10700,10700,0,0,0,38.23,41.80,-0.0288,447260,0.0934393638170973,38220.4,0.000877102604479568,0.0102639666481652
